-2:42 | (New member) BasedBug: Hiroyuki... I kneel..
21:29 | VerticalCloud: You are honest and funny
21:31 | (New member) 77Yuja_: awesome bear
21:31 | (New member) Ekusupuroshon: I actually don't know why ....
21:32 | stuffed idiot: EN vtubers are normally cringe, Beatani is based
21:33 | Andrew Ryan: abnormally cute and funny
21:34 | (New member) max r: Based 
21:37 | (New member) Theblekedet: You are really stands out from the others
21:38 | knull: cute and funny
21:38 | (New member) クラガリ葉月: Why shouldn't I?
21:39 | (New member) CantDood: you seem honest and a shitposter by heart
21:40 | pakkanen: Beatani is still genuine among them all
21:41 | Sheep: funny and easygoing
21:43 | (New member) blobos: only normies like en vtubers
21:43 | No Body: You Are Super Special That's Why You're Here With Me
21:44 | KayusKing: something something based
21:52 | (New member) Antonio Badilla: I like your style of humor
21:52 | (New member) BasedBug: Because you want to get us pregnant?
21:54 | (New member) Lazm: Beatani tries her best to talk to overseas dads.
21:54 | (New member) フェットチーネ: Genuine
21:58 | (New member) Sol Codguy: You bring the :_nukutea:
22:00 | (New member) Tachi: Nice reference
22:14 | (New member) Stray Wolf: En vtubers are not even streaming right now...
22:15 | (New member) The Flesh Is Weak: :_yah:
22:24 | (New member) Mister Eko: I guess you are pretty charming
22:39 | (New member) Sol Codguy: Beatani is very genuine
22:39 | Ark K.: i checked your slay the spire stream, and i thought you were cute
22:44 | (New member) BasedBug: You reached out for advice, and you're very charismatic
22:54 | (New member) Zhnigo: nukumolity and cultural exchange
22:57 | Sheep: would you like to make jp streams?
22:59 | (New member) Theblekedet: Little did you know...
23:01 | (New member) max r: I think you are very likable and enjoyable to watch. I am always having a good time watching the streams.
23:03 | (New member) Moeniki: I like your taste in music
23:08 | Blank: All you have to do is say a few English words and the Englishmen will appear
23:11 | (New member) Lazm: Beatani character design reminds me of Lain. big charm points.:_sprdo:
23:15 | (New member) Rye Mountain: Watching beatani makes me happy
23:17 | (New member) Sol Codguy: Your first english stream was very □, cute and funny
23:22 | (New member) Zhnigo: >lickable
23:22 | (New member) クラガリ葉月: You're cute. Cute is justice.
23:23 | knife: ハロー
23:23 | (New member) Theblekedet: Your stream is always fun one way or the other
23:25 | SpaceTalon: but little did you know it will not only turn FUNNY but also CUTE ❤ 
23:25 | (New member) skrong: >lickable
23:28 | (New member) The Flesh Is Weak: you did your reps and didn't take meds:_sprdo:
23:37 | (New member) CantDood: >duolingo
23:40 | (New member) Rye Mountain: You are better at english than any hololive jp member
23:42 | (New member) Mastigos Wilkins: happy bear is a cute bear
23:43 | (New member) The Pope: Hololive's English is weak
23:45 | (New member) max r: You can't really interact so easily with someone in Hololive though, for example.
23:45 | (New member) Theblekedet: You are different
23:45 | (New member) Zhnigo: >duolingo
23:46 | (New member) Mister Eko: I mean, they can't really speak english
23:46 | No Body: some of them
23:47 | (New member) BasedBug: You motivate us to do reps and take meds!
23:47 | (New member) Verijero: but hololive members dont do their reps
23:48 | (New member) Ekusupuroshon: I didn't really watched Hololive streams
23:48 | pakkanen: Beatani almost every vtuber has "role" what they play with character. You being just yourself is why everyone love you so much
23:48 | KayusKing: they can kind of barely speak english
23:49 | Sheep: so are you
23:50 | (New member) Randel Shurker: A lot of English speaking dads like it when Japanese Vtubers try to speak english to them.
23:50 | Alfa Ayed: your english faaaar better
23:50 | (New member) フェットチーネ: "study english"
23:50 | (New member) Xayn: They're all wasting time on duolingo lol
23:50 | (New member) Tachi: Bea is better
23:52 | stuffed idiot: "studying" with duolingo...
23:52 | (New member) Hanabi: I can safely say I have no interest in watching hololive regardless of their english skills
23:53 | (New member) Moeniki: hololive vtubers can't say UOOHH or make me take my meds
23:55 | (New member) imalittle cupcake: I don't want to watch Hololive, I want to watch my daughter
23:56 | (New member) Theblekedet: You are cute
23:59 | (New member) Antonio Badilla: But we can't joke with them as we joke with you
23:59 | Ark K.: your broken english is very charming, and you understand some based memes
24:00 | (New member) hohoemikuma: you have lots of charm points beatani! 
24:00 | (New member) 77Yuja_: their english suck!!!
24:03 | (New member) The Pope: You are WAY better at English
24:07 | (New member) SukiKirai: yeah hololive members are cute but you have SOUL
24:13 | Question Box: Beartani for hololive en gen2
24:14 | (New member) BasedBug: Hololive English AWAY
24:14 | (New member) ThatVidyaGuy: You're different. We like watching you more. You have your own charms.
24:16 | (New member) Lazm: But are they cute and funny?
24:16 | Andrew Ryan: beatani is a genius べあたに天才
24:17 | (New member) クラガリ葉月: Did you get a -4 on any English test?
24:17 | (New member) Sol Codguy: I'm amazed at your English level considering you never did homework
24:18 | (New member) Zhnigo: hololive members feel like they're "out there", you feel like you're "down here"
24:18 | No Body: Beatani's reps actually paid off!
24:30 | (New member) Zhnigo: THIS IS A PENCIL.
24:34 | (New member) Randel Shurker: But yeah, Hololive JP folks are studying english wrong, for the most part. They need to get off the Duolingo to learn properly
24:37 | (New member) Verijero: self studying is always better for languages
24:47 | BleedVTfan: Everyone knows Beatani knows the most "based" English
24:51 | (New member) max r: Even if some can speak English as well as you, they may not be comfortable doing it.
24:51 | (New member) The Flesh Is Weak: we've been fooled...
24:52 | (New member) Moeniki: Japanese hide their English level though 
24:53 | (New member) gyroninja: the only other JP vtubers that can speak as good as you that I know lived overseas
24:53 | (New member) Antonio Badilla: Don't sell yourself short
24:55 | (New member) Theblekedet: You trashed Duolingo 5 minutes in, so that's□
24:56 | KayusKing: your english is very good
24:58 | Blank: It’s okay. Japanese lessons in the USA are lacking...
24:59 | (New member) クラガリ葉月: You're VERY wrong.
24:59 | (New member) Fake Name: Language classrooms in general are bad
25:04 | (New member) BasedBug: How many Japanese people know "Based"?
25:04 | Oats 外: They pretend huh
25:04 | (New member) Stray Wolf: You're very proactive and relatable, plus your english is very good but still have room for improvement, interaction with an english fanbase could help you
25:07 | (New member) Mister Eko: I think you were the only one paying attention in class
25:08 | Sheep: eeeh I don't know about that
25:08 | (New member) skrong: maybe you're just not afraid to try to say things in English even if they're not perfect
25:11 | (New member) CantDood: yea I'd imagine it's more about students not putting in the effort, the same happens in my country
25:16 | stuffed idiot: duolingo cringe
25:16 | (New member) Moeniki: kuso duolingo 
25:21 | knife: lmao
25:21 | Alfa Ayed: packing?
25:22 | (New member) billy joe【liar】: lmao
25:22 | (New member) The Flesh Is Weak: :_sprdo::_sprdo::_sprdo:
25:24 | Blank: Duolingo is FAQING LOL
25:25 | (New member) max r: □
25:26 | (New member) Sol Codguy: she fears the bird
25:26 | Herbie Cucumber: lmao
25:26 | (New member) ThatVidyaGuy: lol
25:27 | (New member) Stray Wolf: lol 
25:28 | No Body: kusolingo
25:28 | (New member) Zhnigo: humu humu
25:29 | (New member) BasedBug: KusoLingo
25:29 | (New member) Xayn: Duolingo cringe
25:30 | (New member) Lazm: When I was in japan, everyone in tokyo knew some English. in the country, english skill was very rare.
25:30 | Thug Pug: Duolingo is FAQ
25:32 | Oats 外: Kusolingo
25:33 | (New member) CantDood: duolingo trash
25:34 | stuffed idiot: LOL
25:35 | (New member) The Pope: Kusoge
25:35 | Sheep: fake kuma
25:36 | (New member) Stray Wolf: kusolingo 
25:37 | Question Box: sponsored by Duolingo 
25:40 | Bazaru Z: Reject duolingo, embrace PRIMSLEUR
25:41 | (New member) Zhnigo: duolingo is kusoge
25:41 | (New member) Antonio Badilla: Duolingo sponsorship?
25:45 | Thug Pug: Kusolingo
25:49 | (New member) CommanderMichael: You are smart enough to say that duolingo is trash and have better english. That is very □ 
25:56 | (New member) Verijero: hentai games are unironically better for studying than duolingo
25:59 | BleedVTfan: New Yorker here
26:07 | (New member) Lazm: I visited kyushu country side.
26:08 | (New member) Randel Shurker: Well, according to the US Foreign Service, which is tasked with training US Diplomats, Japanese is considered one of the hardest Languages to learn.
26:13 | Thug Pug: I learn Japanese from Boku no Pico!
26:16 | Blank: I did 3 semesters of Japanese but I am still bad. 
26:21 | (New member) LoneRanger25: @Verijero UOOHH DOING REPS
26:29 | pakkanen: Duolingo doesn't teach grammar as it should
26:31 | (New member) Moeniki: I did 3 years of Japanese but I am still bad
26:33 | No Body: exactly my thoughts
26:34 | (New member) Randel Shurker: From my understanding, a lot of Japanese folks have all kinds of trouble trying to learn English.
26:38 | (New member) Mister Eko: Duolingo wasn't designed for the japanese grammar 
26:44 | (New member) Theblekedet: Yeah
26:54 | Blank: I don’t like that duolingo doesn’t really teach grammar or Kanji character writings
27:00 | (New member) BasedBug: Cure Dolly Intensifies
27:09 | Andrew Ryan: studious and systematic bear
27:12 | Yamoyashi: kore wa pen desu
27:14 | (New member) CommanderMichael: this is why beatani is □ 
27:18 | (New member) Randel Shurker: Which is something I've noticed, where some languages have a harder time with learning certain languages, and an easier time with others.
27:18 | No Body: it's fun for streaming it but that's it
27:19 | (New member) Verijero: @LoneRanger25 kek
27:20 | stuffed idiot: I actually learned more skimming through a grammar book than using duolingo
27:20 | Alfa Ayed: bird bros....
27:44 | (New member) Randel Shurker: You learn the verbs and Grammar, or you're not gonna learn the language.
27:45 | (New member) The Pope: People in Nagoya didn't speak English at all and my Japanese was barely enough to get by
27:50 | (New member) Mastigos Wilkins: Have fun with the rst of your stream, this dad needs to do his sleeping reps
27:55 | Blank: I have a Genki textbook maybe I should buy the second volume 
27:58 | Yamoyashi: これわぺんです is one of the first things ive learned in grammar
28:00 | Mancan aich: people say English, is a very hard language. for me its by far the easiest. im actually having a harder time learning non english languages tbh
28:01 | (New member) CantDood: is it really necessary to learn kanji writings tho?
28:03 | (New member) Mechanized Doge: you can do jp reps via itazuraneko
28:08 | (New member) クラガリ葉月: All the characters? Beatani knows all the kanji?
28:12 | Oats 外: im getting by with just learning vocab and kanji
28:13 | pakkanen: Vocabulary and grammar makes everything easier
28:13 | Andrew Ryan: grammar is the hardest in jlpt. 日本語能力試験の文法は一番難しい
28:13 | (New member) billy joe【liar】: Grammar is important for any language
28:21 | (New member) Verijero: yotsuba love
28:43 | (New member) Ekusupuroshon: Nagoya Bros...
28:47 | Blank: I can read hiragana and katakana but whenever there’s sentences with kanji I just 😭 
28:52 | Sheep: difficult dialect?
29:03 | Blank: And I may not know the vocabulary words
29:11 | BleedVTfan: I just know furigana LMAO
29:15 | BleedVTfan: and a few basic Kanji
29:36 | Yamoyashi: Based chads only learn japanese from Namasensei
29:38 | (New member) Verijero: remembering kanji is a bigger bottleneck than grammar for me
29:38 | Arrt Vyewer: て form memorization kicks my butt
29:48 | Ark K.: i cant speak japanese at all.
29:52 | Oats 外: if only namasensei continued making videos
29:53 | (New member) BasedBug: I'm still wrapping my head around onyomi and kunyomi, but it's not impossible
29:56 | pakkanen: @Mancan aich English has a lot of exceptions in grammar, silent letters and weird sentence structure comparing to other anglosaxian based languages
29:59 | knife: namasensei chads rise
30:04 | Blank: Also I would only embarrass myself trying to type with the Japanese keyboard lol. 
30:07 | Andrew Ryan: I always use the wrong particle 何時も助詞間違える
30:19 | (New member) Moeniki: I never remember the onyomi and kunyomi
30:21 | Alfa Ayed: You have a lot of sound too...
30:22 | Sheep: pain
30:29 | (New member) Xayn: JLPTN5だけを受験した
30:38 | No Body: can you write the name Taito in Kanji?
30:44 | Mancan aich: @pakkanen yeah, learning languages as a baby make it ez man
30:52 | (New member) クラガリ葉月: Rule 1: Don't
30:53 | (New member) gyroninja: There are some patterns in reading them
30:54 | (New member) Tachi: Stroke order...
30:55 | Yamoyashi: how many kanji do you need to know?
31:00 | Sheep: japanese learning stream when
31:09 | Alfa Ayed: Rule 2 : rep
31:16 | Yamoyashi: wtf
31:16 | (New member) Fake Name: Kanji aren't as difficult as people make them out to be
31:18 | Blank: TWO THOUSAND
31:20 | Andrew Ryan: The rule is - be japanese
31:20 | (New member) Mister Eko: Remember the kanji bros...
31:20 | Question Box: so many.....
31:22 | (New member) The Flesh Is Weak: Rule 3: larp
31:23 | (New member) Moeniki: できない
31:25 | (New member) skrong: ten thousand
31:27 | (New member) Tachi: Yeah that much
31:27 | (New member) gyroninja: @Yamoyashi Jouyou kanji is ~2k
31:27 | Mancan aich: 2000? ill just learn sign language
31:29 | Blank: WE HAVE 26 letters in our alphabet bruh 
31:31 | (New member) Antonio Badilla: How does someone with ADHD learn 2000 kanji?
31:36 | No Body: あ。。。
31:39 | (New member) Lazm: wanikani helped me a lot, but I forget a lot
31:43 | cycochaos2: you will never learn Japanese.... 
31:47 | (New member) CantDood: Horrifying stuff
31:49 | Arrt Vyewer: は vs が particle usage is something I will never understand
31:51 | Oats 外: is stroke order important
31:52 | (New member) gyroninja: @Mancan aich You'll have to learn tens of thousands of words anyways
31:53 | Question Box: @Antonio Badilla sex
31:53 | stuffed idiot: I need to do my reps but using flash cards makes me want to take lead flavored meds...
31:59 | (New member) Verijero: studying kanji by reading something is easier and more fun than just remembering them directly
32:04 | (New member) The Pope: 日本駅の漢字はこわい。。。
32:06 | (New member) BasedBug: @Lazm I'm using WaniKani right now, it's good but definitely not the only resource I should learn from
32:08 | (New member) Stray Wolf: to be honest not even the japanese know japanese 
32:10 | Blank: 私のゆめがしんだ
32:11 | Yamoyashi: i can differentiate toilet genders is that enough to be japanese 
32:11 | (New member) Mister Eko: RTK is amazing, I recommend it to anyone who wants to learn how to write kanji 
32:15 | (New member) CommanderMichael: "get good with hiragana and katakana first to make kanji more easy" is an advice i get
32:38 | Mancan aich: @gyroninja true, but it's more fun since it's with ya hands
32:56 | (New member) Lazm: @basedbug no, def not the only. I drilled a lot before I went in 2019. haven't studied much since though.
33:01 | Blank: Memrise? I used to use memrise
33:03 | (New member) Fake Name: Study kanji by reading, it's easier and more fun
33:09 | (New member) The Pope: Rules... Why does 安い mean "Woman with hat" lol
33:12 | (New member) LoneRanger25: I'm just waiting for Japanese to become mostly 外来語
33:22 | Monster hmc: so i need to learn 2000 kanji to finally understand what my oshi is saying
33:23 | Alfa Ayed: romaji nara daijoubu
33:25 | (New member) Mister Eko: Amazing story -> japanese lesson 
33:28 | (New member) BasedBug: Learning synonyms like 女 and 女の人 is a little weird
33:44 | (New member) The Flesh Is Weak: s-sugoi nihongo rep story
33:44 | (New member) Verijero: i remembered more kanji by reading yotsuba than doing anki reps
33:53 | (New member) Moeniki: A lot of Japanese tweets I read have a lot of slang and are grammatically incorrect. 
34:00 | Arrt Vyewer: Its even hard to articulate in English hahah
34:08 | (New member) クラガリ葉月: 関ヶ原のヶはケだよ。Why Japanese People?
34:34 | (New member) Antonio Badilla: What's the use of learning kanji if we can't understand your chicken scratches?
34:44 | Blank: Well I guess if I finally want to understand JP vtubers I’ll need to study harder. Has anyone here done Hello Talk?
34:49 | (Verified, Moderator) Streamlabs: AndrewRyan just tipped $25.00 dayo!
35:17 | BearintheWoods: I already forgot
35:30 | (New member) Verijero: 安い　is a woman under a roof, meaning having a woman in a house is something relieving
35:35 | Oats 外: If 女 wears a hat she is cheap
35:35 | (New member) BasedBug: It's very satisfying to learn a kanji and recognize it after the lesson
35:41 | Alfa Ayed: yasui = vegetables, right?
35:51 | (New member) Ekusupuroshon: The hat is a House actually
35:56 | (New member) Lazm: yasai
35:58 | Sheep: best way to learn is by getting a japanese girlfriend
36:03 | (New member) gyroninja: With enough mental gymnastics you can make anything make sense
36:04 | (New member) The Pope: Veggies is yasai
36:08 | Blank: I thought it was yasai
36:15 | (Owner) Beatani Ch. 熊谷ちさと: 安い　cheap but 　安 can be used as 安心、安全( safety) so it makes sense.
36:17 | Blank: Yasui yasai all I ask is WHY
36:34 | (New member) Fake Name: Cure Dolly is an EN vtuber whose Japanese lessons are really interesting, even if her voice is weird and her avatar looks scary
36:34 | (New member) Xayn: Don't mistake 安い and 野菜
36:38 | (New member) The Pope: WHY JAPANESE PEOPLE WHY
36:53 | Andrew Ryan: 安定　安西　餡子
36:56 | (New member) CantDood: looks like a nightmare for non-natives to remember
36:58 | (New member) Nasty Yukari: veggies? I love veggies
37:03 | Arrt Vyewer: Okay!
37:04 | Oats 外: O K
37:05 | (New member) Lazm: amazing story
37:08 | (New member) Mister Eko: reps bros...
37:09 | (New member) Antonio Badilla: What an amazing story
37:09 | (New member) CantDood: ok
37:12 | (New member) Fake Name: Just keep reading and you'll remember them
37:18 | stuffed idiot: teaching kusodads JP such a good daughter
37:19 | (New member) The Pope: Kanji AWAY
37:21 | (New member) Nasty Yukari: amazing story
37:28 | (New member) ThatVidyaGuy: remember to do your reps dads
37:30 | Andrew Ryan: spin for the jackpot
37:30 | Sheep: ogeyy
37:34 | (New member) Megiddo: let's go
37:40 | Alfa Ayed: uoooohh
37:42 | Andrew Ryan: same sex
37:43 | (New member) Mister Eko: same sex?
37:46 | (New member) Lee: Welcome to For My Family!
37:52 | (New member) max r: uooohhhhh 
37:54 | stuffed idiot: limb deficiency
37:55 | (New member) Nasty Yukari: >sex uooooo
37:56 | (New member) The Pope: Oh boy here we go
38:03 | (New member) imalittle cupcake: Peropero
38:03 | (New member) BasedBug: Covered in blood
38:06 | eeo: wtf gay question
38:06 | (New member) Lazm: peroperopero
38:09 | (New member) Antonio Badilla: Blood
38:13 | (New member) Verijero: tsundere girls?
38:17 | (New member) Xayn: Lack of organs
38:17 | (New member) Nasty Yukari: shy, limb deficient?
38:21 | (New member) Moeniki: Why are girls so cute?
38:25 | (New member) LoneRanger25: Ability to be punctured 
38:30 | (New member) Lazm: ペロペロペロペロペロペロ
38:35 | (New member) Tachi: Limb deficit
38:37 | (New member) Antonio Badilla: Tears?
38:38 | (New member) 77Yuja_: how do you know?
38:42 | knife: based
38:46 | (New member) Verijero: based
38:47 | (New member) BasedBug: Based
38:48 | Sheep: same
38:48 | stuffed idiot: based
38:49 | (New member) imalittle cupcake: Based
38:49 | Luginov: based
38:50 | Oats 外: BOOBS
38:51 | (New member) The Pope: based
38:51 | (New member) Zhnigo: humu humu
38:52 | (New member) Moeniki: □
38:53 | (New member) Antonio Badilla: armpits?
38:53 | Alfa Ayed: NANDATTOO
38:53 | (New member) Matthew: □
38:54 | SpaceTalon: boobs are BEYOND BASED
38:54 | (New member) Zeng: □
38:54 | (New member) Mister Eko: She's right
38:55 | (New member) Lazm: □□□□:_sprdo::_sprdo::_sprdo:
38:55 | (New member) LoneRanger25: うおおおおああああああおっパイ
38:55 | (New member) ThatVidyaGuy: Limb deficient and compact
38:57 | Question Box: based breast lover
39:02 | (New member) Theblekedet: □:_bea:
39:06 | (New member) クラガリ葉月: なるほど。
39:16 | (New member) CommanderMichael: :_sprdo::_sprdo:
39:17 | (New member) Mister Eko: wait what about Listener-chan
39:19 | Ark K.: huh
39:20 | stuffed idiot: remove limbs to increase cuteness
39:21 | (New member) Mister Eko: he's cuter than any girl
39:24 | Andrew Ryan: smaller = cuter
39:29 | (New member) CantDood: hmmm
39:30 | The Patron Simp: Tomboys are where it's at
39:33 | SpaceTalon: girls are smol and soft and very funny
39:35 | (New member) Canna: Aerodynamic 
39:37 | knife: rori cute
39:38 | (New member) クラガリ葉月: おっぱいロリ好きね。
39:39 | (New member) Lazm: I want to peropero cute girl with boobs.
39:44 | (New member) LoneRanger25: Tomboy chads rise up
39:45 | (New member) Moeniki: large girls are cuter 
39:48 | de1tr0n: anime is real holy shit
39:49 | (New member) Verijero: architectsbros won again
39:54 | (New member) Tachi: Tall girls
39:57 | Ark K.: i think flat chested girls are cuter
40:00 | (New member) Mister Eko: Architects...
40:01 | VerticalCloud: huh interesting
40:02 | Andrew Ryan: big = lewed small = cute
40:03 | Yneth.b 7h54enyj: TALL
40:06 | Yneth.b 7h54enyj: VERY NICE
40:07 | stuffed idiot: BASED
40:10 | (New member) Zhnigo: 155m of lewdness
40:11 | (New member) Moeniki: wew
40:12 | (New member) ThatVidyaGuy: □ tall girls are love
40:12 | (New member) CantDood: agreed
40:13 | (New member) Moeniki: based
40:14 | (New member) Randel Shurker: Tomboys with Shark teeth. Mommy GFs. And Big Titty Onee-Sans!
40:16 | (New member) Nasty Yukari: too small
40:17 | (New member) Verijero: based amazonian lover
40:18 | Alfa Ayed: regular size bros...
40:18 | (New member) Xayn: Tall is not fat, stay in your lane architects
40:23 | (New member) Mister Eko: Nothing is safe from this bear
40:25 | (New member) Fake Name: Tall and flatchested is best
40:33 | VerticalCloud: good opinion
40:35 | stuffed idiot: girls are cute
40:36 | cycochaos2: Based
40:38 | de1tr0n: b cup best cup amirite
40:42 | (New member) The Pope: Architects still win, weight is weight
40:45 | (New member) Moeniki: Do you prefer a girl taller or smaller than you?
40:46 | stuffed idiot: what about thighs?
40:47 | (New member) anonEDM: all shall be peropero before the bea
40:56 | (New member) imalittle cupcake: Cute girls of any size
40:56 | Ark K.: tall and pettan is a good combo
41:04 | knife: pretty pantsu
41:06 | Juvisy: Tall girls are great but small is good too, best is the pairing of tall and short girl 
41:07 | (New member) BasedBug: She just keeps telling the truth
41:15 | (New member) Lazm: pettanko girls are best 2D
41:16 | (New member) CantDood: s-soft skin hah hah
41:17 | The Patron Simp: Girl is girl
41:19 | Alfa Ayed: take notes dad
41:30 | (New member) Antonio Badilla: What are popular beauty trends in japanese girls now?
41:32 | (New member) Megiddo: hairless bear
41:33 | de1tr0n: why are girls so soft bros...
41:35 | stuffed idiot: OH?
41:36 | Question Box: >doesn't love carpet 
41:36 | (New member) 77Yuja_: おじさん熊
41:36 | (New member) BasedBug: Dads all buying razors
41:37 | cycochaos2: Bears are hairy........
41:37 | (New member) The Pope: Brb waxing my whole body rn
41:37 | (New member) Zhnigo: hairbros... we lost...
41:37 | Oats 外: Hairy girls are very lewd
41:40 | Question Box: why live
41:43 | SpaceTalon: some girls are hairy in some places
41:57 | (New member) Hanabi: pretty much every kind of girl can be lewd depending on how perverted the person being asked is
41:58 | (New member) Tachi: Bush love 
42:08 | Sheep: everything
42:10 | stuffed idiot: erogaki...
42:10 | (New member) The Pope: Girls can be stinky
42:13 | de1tr0n: i will never shave my hairy body
42:15 | cycochaos2: facial hair AWAU
42:15 | Oats 外: If my girl doesnt look like a shaggy dog then it wont work
42:18 | (New member) Lazm: 🪒➡️💓:_sprdo:
42:20 | (New member) Fake Name: 脇
42:21 | (New member) Nasty Yukari: I'm taking notes!
42:28 | Ark K.: beatani do you like armpits?
42:37 | (New member) Zhnigo: fluffy things are cute
42:40 | stuffed idiot: based
42:41 | Question Box: I just want to put my cock on a girls carpet
42:42 | (New member) Verijero: reimubros we won
42:43 | (New member) LoneRanger25: WAKI LOVE
42:44 | (New member) Moeniki: armpits saikou
42:46 | knull: armpits are nice
42:46 | (New member) skrong: based
42:47 | (New member) Matthew: □
42:48 | (New member) BasedBug: See, she just keeps being based
42:48 | (New member) Mister Eko: waki bros...
42:48 | (New member) Tachi: :_sprdo:
42:49 | VerticalCloud: lmaoo
42:51 | (New member) Kyle: Cultured bear
42:52 | (New member) 77Yuja_: based
42:53 | (New member) anonEDM: □
42:54 | (New member) Canna: Based
42:55 | (New member) imalittle cupcake: Based bokukko bear
42:55 | SpaceTalon: a UNIQUE fetish
42:56 | Andrew Kim: based armpit
42:58 | (New member) Xayn: Incredibly based
42:59 | (New member) クラガリ葉月: Does Beatani have anything about girls she doesn't like?
42:59 | (New member) The Pope: □□□
42:59 | Alfa Ayed: deodorant bros....
43:00 | (New member) Stray Wolf: :_sprdo:
43:02 | (New member) Lazm: wakipero kuma□
43:03 | (New member) ThatVidyaGuy: BASED
43:03 | (New member) Randel Shurker: :_sprdo::_sprdo:
43:03 | (New member) Mister Eko: B A S E D
43:03 | (New member) Theblekedet: □wakibros
43:04 | (New member) Moeniki: I like the back of the knee
43:07 | (New member) Antonio Badilla: armpit chad
43:09 | (New member) BasedBug: Collarbones?
43:10 | SpaceTalon: BASED and THIGHPILLED
43:11 | stuffed idiot: this bear keeps getting better and better
43:12 | (New member) Theblekedet: thighbros win too
43:19 | No Body: based(?)
43:20 | Ark K.: Wakibros, we won....
43:22 | (New member) Mister Eko: Beary long
43:27 | (New member) Xayn: No need to explain armpits
43:32 | (New member) Lazm: too many things about girls to love
43:35 | de1tr0n: if my girl doesn't wanna shave I'll do it for her
43:46 | (New member) LoneRanger25: Hiroyuki...
43:49 | (New member) Mister Eko: hiroyuki...
43:58 | (New member) Lazm: girl charm points sugiru dayo
44:09 | (New member) Suukotto Funsha: □
44:11 | stuffed idiot: Listener-chan is a lucky girl(male)
44:24 | (New member) Mister Eko: worries?
44:27 | Oats 外: bad luck
44:35 | Kerim Kerim: uoooooh
44:42 | Andrew Ryan: fighting with your sister and getting trapped in the internet?
44:45 | (New member) Stray Wolf: what do you regret? 
44:50 | (New member) Lazm: that one time you didn't peropero when you had opportunity
45:00 | (New member) LoneRanger25: Not doing your house work correctly?
45:00 | No Body: that's where we come in!
45:04 | (New member) Mister Eko: Do you regret not doing your homework?
45:06 | (New member) Sol Codguy: □
45:10 | (New member) Theblekedet: e?
45:14 | Ark K.: awww
45:20 | (New member) imalittle cupcake: Awwww
45:23 | (New member) Lazm: bullying okaasan with cold bath
45:28 | stuffed idiot: UOOHHHH
45:28 | (New member) ThatVidyaGuy: aww
45:36 | (New member) Theblekedet: :_nukutea:
45:36 | (New member) LoneRanger25: Dads... my heart
45:36 | (New member) Matthew: 😭
45:36 | (New member) gyroninja: <3:_sprdo:
45:36 | (New member) skrong: cute
45:39 | Alfa Ayed: no regrets
45:43 | (New member) Canna: Sweet Bea 
45:44 | (New member) Cave Johnson: :D
45:44 | (New member) Mister Eko: We are not worthy of this bear
45:44 | (New member) Rye Mountain: :_nukutea:
45:46 | stuffed idiot: she's too good for us...
45:51 | No Body: aww thank you
45:52 | (New member) フェットチーネ: Would you prefer being trapped forever?
45:53 | (New member) LoneRanger25: :_nukutea:
45:56 | stuffed idiot: maybe I should take my meds after all...
46:01 | (New member) The Pope: Thanks Chihiro
46:09 | (New member) Verijero: kek
46:10 | (New member) Mister Eko: LOL
46:10 | (New member) BasedBug: WOW
46:11 | knull: lol
46:12 | (New member) Firstname Lastname: LOL
46:14 | Herbie Cucumber: lmao
46:14 | (New member) Matthew: lmao
46:15 | (New member) Ekusupuroshon: Language...
46:15 | (New member) Theblekedet: kek
46:15 | (New member) Verijero: chihiro hate?
46:16 | (New member) imalittle cupcake: LMAO
46:17 | (New member) LoneRanger25: LOL
46:17 | stuffed idiot: CHIHIRO HATE
46:18 | (New member) Sol Codguy: :_nukutea:
46:20 | (New member) ThatVidyaGuy: LOL
46:21 | Alfa Ayed: ouch
46:23 | (New member) max r: wow
46:25 | (New member) Hanabi: CHIHIRO HATE
46:26 | (New member) ThatVidyaGuy: CHIHIRO HATE
46:29 | No Body: woah
46:31 | (New member) Mister Eko: CHIHIRO LOVE
46:31 | (New member) Lazm: Chiro NEVER gets peropero!
46:32 | (New member) BasedBug: CHIHIRO AWAY
46:33 | (New member) imalittle cupcake: Oh my god, kek
46:34 | (New member) Moeniki: What about working at an office?
46:45 | (New member) max r: chihiro is watching right now
46:50 | stuffed idiot: chihiro is for bullying
47:11 | (New member) Cave Johnson: eternal damnation
47:12 | (New member) Antonio Badilla: wtf I love Chihiro now
47:14 | Alfa Ayed: meet (you)
47:16 | (New member) Theblekedet: lmao
47:17 | Herbie Cucumber: chihiro LOVE
47:17 | (New member) Firstname Lastname: Character development
47:23 | (New member) Lazm: thank you chihiro for getting me pregnant
47:56 | stuffed idiot: pain...
48:05 | VerticalCloud: croquettes are nice
48:08 | (New member) Mechanized Doge: コロッケ！
48:13 | (New member) The Pope: Croquettes are good
48:18 | (New member) Lazm: did I just hear a bear drool?
48:28 | Juvisy: Croquettes are so tasty 
48:31 | (New member) LoneRanger25: What tastes better? Croquet or amazon spell card?
48:34 | (New member) Mechanized Doge: 自分もコロッケ大好きです！
48:35 | (New member) Theblekedet: koroke and gyoza:_nukutea:
48:47 | (New member) Moeniki: otsukaresamadeshita
48:48 | Arrt Vyewer: Great stream
48:50 | (New member) BasedBug: Thank you for streaming, this was very educational
48:50 | Alfa Ayed: @Lazm you imagining things
48:53 | (New member) クラガリ葉月: Thanks for streaming
