-1:44:03 | Rye Mountain: For everyone just now joining: She posted this stream 2 hours early. The stream is actually supposed to start att 9am JST, 1am CET, 8pm EST, 5pm PST
45:02 | Suukotto Funsha: Ah Beatani with a guitar
45:02 | MBmasher: oh my gah
45:04 | White Wyvern: UUUUUOOOOOHHHHHHH
45:05 | Stray Wolf: 😍
45:06 | Tianfang's Adventures: amazings
45:06 | Verijero: lmao
45:07 | Canna: This bear is rare 
45:08 | Rye Mountain: Unexpected but very nice
45:08 | Absolute Link: whoooa bear plays guitar!
45:08 | Robbie TR: Second Crazy Sunsy
45:09 | 77Yuja_: woahhh
45:09 | Mechanized Doge: まさかのギター配信？！
45:10 | max r: 🎸
45:12 | Rob G.: ~~ Bear full of surprises
45:12 | imalittle cupcake: Is there anything our daughter can't do?!
45:14 | Ekusupuroshon: UOOOOOOOOOOOOOOOO
45:14 | Friend: Love it
45:16 | RBZE7: is there anything this bear can't do ?
45:17 | ThatVidyaGuy: This bear is amazing!
45:18 | Peer: based
45:20 | BasedBug: Our daughter is amazing, dads
45:20 | Lord Sparda: YOOOOOOOOOO
45:22 | ObeIiskos: bros...
45:23 | HashSlash: 🙌🙌🙌🙌🤟🤟🤟
45:25 | Mask: !!!!!!!!!!!!!!!!!!!
45:25 | max r: talented bear!
45:28 | MBmasher: amazing
45:30 | kevzor: whoa...
45:30 | thelastshinobi56: NICE
45:31 | Raziel: 👏👏👏👏
45:34 | Fern: Talented bear
45:35 | Suukotto Funsha: Such a talented daughter
45:36 | w-: I THINK I CAN
45:37 | pakkanen: Beatani, how about Frederic songs?
45:37 | VampirkoO: ８８８８８８８８８
45:40 | Zlayer: are there any english songs you like?
45:40 | Hanabi: our daughter is so talented
45:41 | max r: 🎸🐻‍❄
45:43 | 77Yuja_: professional level
45:44 | Tianfang's Adventures: Talented bear! 
45:44 | Mechanized Doge: まあまあ、悪くないし。これでいいじゃん
45:56 | BasedBug: I have the biggest smile right now
45:59 | Ekusupuroshon: The bear keeps ascending
46:00 | Canna: Very cool 
46:00 | Megiddo: Beatani is so based
46:02 | SpaceCrab: 👏👏👏👏👏👏 
46:19 | CommanderMichael: comfy bear that can play guitar, we are living the dream bois
46:21 | monkeynohito: How is Beatani so good at English?
46:28 | Rye Mountain: I think all dads would be proud to have this bear as a daughter
46:28 | Tachi: 👏👏👏
46:37 | Ekusupuroshon: HOW IS BEATANI SO GOOD
46:38 | Zlayer: those chiords are more than most people can play
46:45 | monkeynohito: is the language just a hooby or did she have a job involving the language?
46:48 | Raziel: If you could do Space Oddity by David Bowie with that guitar it would be beyond based
46:49 | imalittle cupcake: I am proud to have this daughter yes
46:51 | Sweket: finnaly able to catch you live ♡
46:56 | Ikxi: BLESSED
46:59 | coba cobra: 🐻🎤🎤
47:03 | pakkanen: Guitar sounds a bit off tune
47:06 | Zhnigo: my heart is melting
47:08 | HashSlash: This rocks dude
47:10 | BasedBug: 🎉🎉🎉🎉🎉
47:13 | Leyva Diaz Alejandro Ivan: blessed stream
47:13 | CommanderMichael: 🎶
47:14 | Robbie TR: ❤️❤️❤️
47:15 | Shippo: 🧨🐻‍❄🧨
47:15 | thelastshinobi56: !!!!!!!!!! this bear is too strong
47:18 | max r: it's a party!!!
47:21 | Randel Shurker: I'm so proud of my daughter, bros!
47:21 | Megiddo: @monkeynohito apparently she only had the 6 years in middle + high school.... she's a language genius
47:23 | Tianfang's Adventures: Super talented bear 
47:29 | Shippo: 🧨🐻‍❄🧨
47:33 | Chloro [クロロ]: I can die peacefully now
47:34 | coba cobra: this is so blessed
47:34 | Ikxi: :yougotthis:
47:37 | BasedBug: 🐻‍❄🎸
47:39 | Mechanized Doge: 悪くない
47:40 | CommanderMichael: 🎶 ❤ 🎶
47:40 | SpaceCrab: 🧨🐻‍❄🧨🐻‍❄🧨🐻‍❄🧨🐻‍❄🧨
47:42 | Raziel: Just when you think she's too cool already she goes even further!
47:42 | Rob G.: Three chords and the truth
47:43 | Main Sails: hello, I am here
47:43 | Kyle: Very nice!
47:44 | Ikxi: ♥️
47:46 | White Wyvern: 💪🐻🎸
47:46 | Shippo: 🧨🐻‍❄🧨
47:47 | Wayne Kerr: based blessed best bear
47:49 | Mask: ; ; she's incredibear
47:50 | Tachi: 👏👏👏👏
47:51 | Verijero: 🧨🐻‍❄
47:52 | Fettuccine フェットチーネ: Cherry ❤ 
47:53 | Canna: 👏👏👏👏
47:56 | Ekusupuroshon: THIS IS THE BEST BEAR IN THE WORLD
47:57 | TWAIN: 🔦🐻‍❄🔦
47:57 | ThatVidyaGuy: ♥♥♥
47:58 | Suukotto Funsha: This cute and funny bear is very talented
48:02 | MBmasher: karaoke stream with guitar?
48:04 | Tianfang's Adventures: lookin forward to it
48:05 | Zlayer: i have 2 made in japan ESP guitars and love them ❤
48:05 | Sweket: :shelterin:
48:06 | Megiddo: That was beautiful, thanks for sharing
48:07 | w-: You're full of surprises.
48:07 | Chloro [クロロ]: 👏👏👏👏👏👏👏
48:07 | HashSlash: Any chance we can get to hear more guitar, we'd absolutely love it
48:12 | Nasty Yukari: pachi pachi pachi
48:14 | Verijero: pachi pachi
48:14 | Raziel: I kneel
48:23 | Hanabi: if you want to practice, maybe learn a guitar song to play inbetween the karaoke during that stream?
48:31 | monkeynohito: @Megiddo that's really surprising she's better at it than a lot of Japanese people that consider themselves fluent.
48:35 | White Wyvern: 8888888
48:53 | Raziel: !!!!
48:56 | (Verified, Moderator) Streamlabs: Megiddo just tipped $10.00 dayo!
49:01 | HashSlash: Oooooh electric guitar too
49:07 | pakkanen: Tokai's stratocaster version
49:13 | monkeynohito: ORA~Caster?
49:18 | Chloro [クロロ]: Telecaster is a beautiful guitar
49:27 | Mechanized Doge: リスナーさんがギターのチューニングを後でやった方がいいだって
49:41 | Zlayer: les paul
49:41 | Rob G.: oh, you look more like an Epiphone kind of girl
49:51 | Megiddo: gibson
49:53 | Mechanized Doge: けいおん懐かしいね～
49:58 | Zlayer: gibson cherry starburst les paul
49:59 | pakkanen: Yui play Gibson Les Paul custom
50:14 | pakkanen: That's about $5000 guitar in that animated version
50:55 | Chloro [クロロ]: Around 500000 yen I guess?
51:04 | monkeynohito: ~500000 yen
51:07 | Rob G.: oof
51:11 | Suukotto Funsha: 500,000 yen
51:15 | Mechanized Doge: リスナーさんが正しい
51:21 | Mechanized Doge: ５０万円
51:29 | ThatVidyaGuy: I used to own a bootleg Fender Mustang clone but it's been a while.
51:34 | Suukotto Funsha: Guitars are expensive
51:51 | Rob G.: haha yeah
51:54 | Zlayer: yes, it is a VERY expensive guitar
52:04 | pakkanen: That Gibson Les Paul guitar look nice, but it's heavy and you need big hands to play it
52:05 | gyroninja: 545665円
52:17 | monkeynohito: Do you play other instruments?
52:17 | Mechanized Doge: ＾
52:21 | ThatVidyaGuy: It was cute
52:23 | Raziel: Get a Mustang guitar and drive a Ford Mustang
52:26 | Ekusupuroshon: Full metal?
52:52 | monkeynohito: she ships roy mustang
52:54 | Mechanized Doge: マスタングの方が正しいかった
52:59 | CommanderMichael: i can only play recorder and tin whistle
53:05 | Fettuccine フェットチーネ: Wow...
53:14 | Absolute Link: i'd love to hear that
53:15 | Verijero: 13 years practicing?
53:19 | HashSlash: I'm musically illiterate but I love and respect the skill a lot
53:20 | BasedBug: Trombone reporting in, Dad Band when
53:22 | pakkanen: That's 13 years of piano practice?
53:31 | MBmasher: piano and drums!!
53:37 | Megiddo: woah, would love to hear your piano sometime
53:39 | Ekusupuroshon: She was a college student too... this bear is so based
53:52 | monkeynohito: drums, guitar, piano, vocals, Beatani is her own rock band.
54:02 | pakkanen: I can only play guitar, bass and drums. Drums are still main instrument I enjoy most to play
54:06 | Chloro [クロロ]: I never knew Beatani was so talented
54:15 | Kemonomimi: can we hear your songs?
54:24 | White Wyvern: based
54:27 | Zhnigo: bassed
54:28 | Rob G.: yeah
54:29 | HashSlash: Bassd
54:30 | BasedBug: She can play the BASED?
54:30 | Verijero: based
54:33 | Nasty Yukari: bass'd
54:36 | pakkanen: It's bass (pronounce base)
54:36 | thelastshinobi56: only 5 days until April.. Shigatsu wa kimi no uso was right
54:38 | monkeynohito: ha, bassed guitar
54:42 | Suukotto Funsha: I can play guitar and bass. Electric only though
54:47 | Mechanized Doge: そうだった、あんたのリスナーさんの中では色んな楽器が遊べる方がいてたね。
54:58 | imalittle cupcake: Based bear
55:12 | Fettuccine フェットチーネ: based bassist
55:12 | Rob G.: i have 5 string Yamaha bass, but i suck.
55:15 | HashSlash: Based Bass Bear
55:17 | Edward Blum: based guitar
55:17 | Verijero: i want to play the based too
55:23 | RBZE7: used to aim for piano pro level, ended up burning out and I'm barely playing nowadays
55:23 | thelastshinobi56: BBB
55:24 | Verijero: basedist bear
55:51 | Megiddo: nah, this was great!
55:53 | MBmasher: its ok we got to learn a lot
55:57 | Ekusupuroshon: HER LAUGH IS SO PRECIOUS BROS I CAN'T
55:58 | Idle Bear: Zatsudan is ok
56:06 | Rye Mountain: It's ok, it is very enjoyable to hear the chat
56:10 | HashSlash: We enjoyed the chat a lot either way!
56:15 | Chloro [クロロ]: we learnt more about Beatani so it's okay!
56:24 | max r: i played piano since i was young... but it is hard to keep up practicing when you are older.
56:41 | Mechanized Doge: もったいない、it's a waste (of talent)!
57:03 | Mew: Oh no I'm late ganbare kuma
57:04 | Rob G.: kalimba is fun to play even with almost no skill 🙂 
57:08 | Mechanized Doge: EN: You can do it, it's a waste of talent!
57:09 | Ikxi: good night everyone, getting tired
57:20 | RBZE7: OK daughter... time to shake off the rust then...
57:25 | Mechanized Doge: やべ
57:28 | thelastshinobi56: lol
57:31 | max r: based doge san
57:32 | Megiddo: she knows the Doge
57:33 | HashSlash: Good night Ikxi
57:42 | White Wyvern: my enemy doge
57:46 | Suukotto Funsha: Based meme aware daughter
57:50 | Mew: Who did she play today? Was it only marisa?
57:56 | Rob G.: ah, we still have our nihongo reps dads
58:07 | Megiddo: only Marisa thus far
58:46 | Megiddo: if you just joined Mew you need to watch the archive afterward. Beatani showed yet another new talent for us
58:47 | Raziel: Damn, now I have to learn Japanese, the guitar, AND still get in my Slay the Spire reps!
58:57 | Mew: Will do
59:03 | thelastshinobi56: Beatani training arc
59:12 | rev: Sashimi hime
59:48 | BasedBug: After playing guitar, Beatani has incredible strength
1:00:21 | thelastshinobi56: Ultra instinct 
1:00:29 | Nikodem Ossowski: RIP
1:00:31 | Mew: Table SMASH
1:00:33 | coba cobra: nice!
1:00:35 | Chloro [クロロ]: Nice
1:00:42 | Kazoo: my brain is too old to follow even half the items on the screen
1:00:45 | Satorin_Komeiji: Marisa sadly is the hardest shot in the game to use, but her bomb is also the best if you use it right
1:00:54 | Absolute Link: lmao
1:01:02 | gyroninja: You don't have to follow all of the items
1:01:13 | Suukotto Funsha: Sashimi is delicious
1:01:14 | max r: i had sushi for lunch today with sake
1:01:17 | Mew: Sashimi and Rice like Sushi 
1:01:20 | Ekusupuroshon: The bear likes her alcohol
1:01:42 | Mew: Damn shes good now
1:01:44 | Suukotto Funsha: Especially if you get to eat some freshly caught.
1:01:48 | Mew: Remember the first time she played 
1:01:49 | max r: could be chirashi... which is sashimi over rice
1:01:50 | max r: not sushi
1:02:22 | BasedBug: I think playing a little on Lunatic helped prepare her for this
1:02:29 | RueTobas: RIP
1:02:29 | Fettuccine フェットチーネ: wha
1:02:30 | Mew: wahhaa unlucky
1:02:33 | thelastshinobi56: that wasn't fair
1:02:36 | Satorin_Komeiji: Marisa is too weak for our kuma
1:02:43 | max r: i'm ready for 1cc on lunatic
1:02:47 | Suukotto Funsha: You can do it
1:02:56 | BasedBug: Good try!
1:03:02 | HashSlash: You got this!
1:03:08 | Mew: You can better! 
1:03:09 | Tianfang's Adventures: of course
1:03:10 | Chloro [クロロ]: Ganbare!
1:03:30 | Zlayer: "this game is very simple" instantly dead
1:03:30 | Zlayer: lol
1:03:30 | Mew: It's getting real simple, dead
1:03:32 | Akka Oni: Yes! Good to see you, Beatani and chat!
1:03:56 | Mew: Heart STOLEN
1:03:57 | White Wyvern: she's already cheating on her bf
1:04:04 | kevzor: "it's me" scam
1:04:05 | TWAIN: our daughter is getting married beardads...
1:04:07 | Mew: What touhou is beartani? 
1:04:08 | Akka Oni: Simple does not always mean easy...
1:04:34 | Raziel: simple as
1:04:58 | Mechanized Doge: 弾幕ゲームはムズイっす。気持ちが分かります。
1:05:17 | Megiddo: gotta use them Amazon spell cards
1:05:27 | coba cobra: 5 head?
1:05:46 | Mew: GAOOOOOOOOO
1:05:49 | BasedBug: Nice!
1:05:53 | Chloro [クロロ]: Nice!
1:05:57 | Mew: The kaiji bear show the power of 155m
1:06:01 | Mew: *kaiju
1:06:18 | thelastshinobi56: another waifu defeated
1:06:42 | w-: arcade style games are great for "easy to pick up, hard to master" gameplay
1:07:09 | Mew: awoooo
1:07:14 | Yneth.b 7h54enyj: YOU CAN DO IT
1:07:32 | Mew: SO CLOSE
1:07:34 | Yneth.b 7h54enyj: Nice
1:07:35 | Jackku Chan: Nice score!
1:07:38 | max r: high score bear
1:07:38 | BasedBug: Good try!
1:07:39 | Satorin_Komeiji: 👏Good try
1:07:45 | Rye Mountain: A little better every time
1:07:51 | Tianfang's Adventures: never give up, never surrender! 
1:07:52 | Yneth.b 7h54enyj: NEVER GIVE UP
1:07:54 | coba cobra: positive bear!
1:08:02 | gyroninja: New high score!
1:08:02 | Suukotto Funsha: You can do it, fight against the dog
1:08:12 | HashSlash: 12 million points, nice, time to do even better 💪
1:08:37 | Kazoo: cute and highscore bear
1:09:02 | Robbie TR: Love the treble in your voice when you concentrate 
1:09:17 | Megiddo: vs Doggo part 1
1:09:42 | Mew: AWOOO
1:09:48 | rev: awoo
1:09:51 | TheHighestNativeGod: You've gotten a lot better!
1:10:07 | Mew: Dogo hard
1:10:11 | BasedBug: Dog is mortal enemy
1:10:19 | Rye Mountain: The return of the doggo...
1:10:25 | Satorin_Komeiji: 🐶
1:10:26 | Suukotto Funsha: Beat the doggo, make it pay for your suffering in amazon spell cards
1:10:31 | Mechanized Doge: ...
1:10:34 | pakkanen: Bad doggo
1:10:41 | thelastshinobi56: lazy bear vs crazy dogo
1:10:49 | Moeniki: はやっ
1:11:02 | HashSlash: Mechanized Doge is the only dog welcome here
1:11:03 | Mechanized Doge: あらら
1:11:14 | Rye Mountain: agreed
1:11:17 | Mew: ahahahhah
1:11:17 | BasedBug: DESK SLAM
1:11:18 | Zlayer: cute a
1:11:19 | Suukotto Funsha: Don't get greedy kuma
1:11:19 | Tachi: ahh
1:11:21 | Zhnigo: not desk-kun..
1:11:22 | Brandcrisp: desk slam 
1:11:22 | Rob G.: awoooo
1:11:27 | The French Fancie: cute!
1:11:43 | Moeniki: bad doggo!
1:11:48 | pakkanen: No doggo! Bad doggo!
1:11:49 | Chloro [クロロ]: lol
1:11:53 | BasedBug: Got her!
1:12:01 | Mew: Doggo = Desk
1:12:03 | Suukotto Funsha: Doggo has been defeated, victory goes to the bear
1:12:08 | Megiddo: Doggo down!
1:12:30 | Mew: Nice dodge
1:12:57 | Moeniki: naisu
1:12:57 | thelastshinobi56: cute noises, I can die happy now
1:12:57 | Mew: "Normal" mode
1:13:11 | HashSlash: :(
1:13:13 | Megiddo: made it to stage 4 that time, nice
1:13:17 | Idle Bear: Bear rage increases
1:13:18 | Mew: Desk is dead 0 hp
1:13:19 | Ekusupuroshon: Angry Bear
1:13:21 | Zhnigo: [desk clattering]
1:13:23 | Rye Mountain: Desk-kun abused again
1:13:23 | BasedBug: You keep learning!
1:13:24 | Inaba: you're getting better!
1:13:29 | estratos13: we belive in you
1:13:38 | BasedBug: Normie mode
1:13:45 | Zhnigo: MAJIII? NOMARU MODO?
1:13:49 | Yneth.b 7h54enyj: NO EZ
1:13:52 | Suukotto Funsha: You can do it Bea
1:13:56 | coba cobra: bear...
1:14:09 | Moeniki: No desk?!
1:14:09 | HashSlash: Not anymore
1:14:20 | ThatVidyaGuy: poor XP-hill kun
1:14:22 | Rye Mountain: Computer on the grass
1:14:29 | Mew: Is she slamming the hill?
1:14:29 | White Wyvern: Install bonzi
1:14:32 | HashSlash: You'll trample the clovers!
1:14:51 | 77Yuja_: thats reckless!
1:15:02 | Moeniki: Oh, like a picnic?
1:15:06 | estratos13: LOL
1:15:13 | thelastshinobi56: on the grass?
1:15:17 | Rye Mountain: What happens when it rains?
1:15:18 | Tachi: lol
1:15:22 | Chloro [クロロ]: lmao
1:15:28 | Megiddo: oh man a bonzi buddy reference in chat, that takes me back
1:15:47 | gyroninja: It doesn't rain often on XP hill since it is in California
1:15:49 | Moeniki: Dads have to buy a house for daughter 
1:15:56 | Zhnigo: 150 meter class titan
1:15:56 | Canna: Mecha Beatani 
1:16:02 | thelastshinobi56: Big Bear Beatani
1:16:07 | Kemonomimi: Wow so tall
1:16:08 | 77Yuja_: ah ok
1:16:08 | HashSlash: Ultra Beatani will be our shielding umbrella
1:16:09 | Brandcrisp: do you plug your computer into the tree?
1:16:13 | Suukotto Funsha: We understand
1:16:14 | Mechanized Doge: 多分？
1:16:17 | estratos13: giant bear
1:16:18 | Raziel: You can hold a pretty big umbrella at 155 meters tall
1:16:25 | TheHighestNativeGod: I love this mermaid!
1:16:25 | Mew: I get it kuma has big brain 50 meters 
1:16:41 | BasedBug: EZ MODO
1:16:52 | TheHighestNativeGod: Grilled fish
1:17:13 | ThatVidyaGuy: Ultra Instinct Beatani
1:17:17 | Verijero: nice
1:17:17 | Inaba: naisu
1:17:18 | Brandcrisp: nice!
1:17:18 | Megiddo: naisu!
1:17:19 | estratos13: nice
1:17:19 | Moeniki: naisu!
1:17:20 | Mew: GG
1:17:20 | Yneth.b 7h54enyj: YEAH
1:17:21 | Suukotto Funsha: Nice going
1:17:22 | MBmasher: very nice!!
1:17:24 | HashSlash: Niiiice!
1:17:25 | Chloro [クロロ]: Nice!
1:17:25 | Verijero: normal mode???
1:17:27 | thelastshinobi56: NICE!!
1:17:34 | ThatVidyaGuy: nice
1:17:56 | BasedBug: Watching her slowly improve is great
1:18:03 | みくみみく: 初見です，！
1:18:17 | Robbie TR: Bear paw swipe
1:18:33 | TheHighestNativeGod: How did you decide to play touhou?
1:19:44 | Chloro [クロロ]: 初見さんいらっしゃい~
1:19:49 | Megiddo: bear doing well!
1:19:51 | Mew: Very good
1:19:58 | Mew: 20 mil
1:19:58 | フライセンFriesen: hello!
1:20:24 | Mechanized Doge: First time listener I guess?
1:20:29 | Chloro [クロロ]: Welcome newcomer/ first timer!
1:20:30 | TheHighestNativeGod: extend!!!
1:20:45 | Akka Oni: Newcomer I guess
1:20:47 | Megiddo: newcomer works yeah
1:21:10 | Mechanized Doge: that's the best translation.
1:21:13 | Megiddo: based Beatani
1:21:41 | BasedBug: Why does she have so many heads
1:21:44 | Suukotto Funsha: Keep it up based bear
1:21:55 | pakkanen: If Touhou makes her this frustrated, I can't imagine what TrackMania would do
1:22:13 | BasedBug: Nice!
1:22:22 | White Wyvern: newkuma
1:22:44 | HashSlash: Welcome to the dad family, new friends
1:22:46 | Raziel: Hello newfriend
1:22:54 | RBZE7: welcome new dad !
1:22:54 | rev: Nice
1:22:54 | Verijero: is trackmania still alive?
1:23:10 | Rye Mountain: Trackmania actually very fun, it is a free racing game where you can make and play custom maps
1:23:25 | minus INT [マイナスイント]: Danmaku god
1:23:34 | pakkanen: TrackMania is driving game where you literally try to beat your personal best time from various tracks. Just to get 0.01 seconds out from your personal best is achievement
1:23:39 | Mechanized Doge: ブイってよく初見～っていうので簡単に分かる言葉でしょう。
1:24:00 | Moeniki: I don't think everyone has finished a Touhou game
1:24:17 | BasedBug: Holy crap
1:24:17 | Zhnigo: bear roar
1:24:18 | Megiddo: nice high score!
1:24:22 | Stray Wolf: you got pretty far 
1:24:23 | Mew: Good try
1:24:24 | Fettuccine フェットチーネ: あっ
1:24:26 | Mew: New High score
1:24:31 | Mew: By DOUBLE
1:24:37 | CommanderMichael: so it's like audiosurf?
1:24:42 | Chloro [クロロ]: Nice run
1:24:46 | estratos13: it was a much better attempt 
1:24:51 | BasedBug: The Beatani Grand Prix!
1:24:53 | CommanderMichael: ah nvm
1:24:58 | HashSlash: Getting much better, Beatani!
1:24:58 | FerretParade: Big scores
1:25:07 | pakkanen: Beatani, You want to try out TrackMania without streaming first
1:25:07 | Akka Oni: It was not victory, but not a loss either
1:25:35 | BasedBug: Big Scores, Big Spellcards, Big Kuma
1:25:52 | estratos13: 🔦🐻‍❄🔦
1:26:48 | Mew: Real game starts now
1:27:41 | Mew: waooo
1:27:44 | ThatVidyaGuy: Howling Beatani
1:27:45 | Tianfang's Adventures: awood
1:27:49 | Megiddo: bullet spawned on ya
1:27:53 | Mew: Awoo is hard
1:27:55 | BasedBug: Nani the heck
1:28:06 | Satorin_Komeiji: bullet appeared at the wrong spot on you
1:28:06 | White Wyvern: Never forgive doge
1:28:11 | Suukotto Funsha: Bullet spawns are pain
1:28:33 | CommanderMichael: pain dayo
1:29:27 | Mastigos Wilkins: bea is very focused
1:29:41 | Mew: Sooo many awoos 
1:29:50 | Moeniki: Clear
1:30:10 | Mew: この部分からゲームが難しくなるのは信じられません。
1:30:38 | minus INT [マイナスイント]: Daipan
1:30:40 | BasedBug: Is this what a panicked bear sounds like?
1:30:58 | rev: Ahh!
1:31:01 | minus INT [マイナスイント]: GG
1:31:11 | Fettuccine フェットチーネ: Saaad
1:31:46 | Mechanized Doge: さっきPakkeanenさんがもし東方がムズかったらトラックマニアはもっと難しいだろう～。自分のパーソナルタイムを0.01病でも倒せればこれは成果だろう。なので東方見たいなこう言うチャレンジありのゲームがお好きの方はぜひその無料レーシングゲームをお試しください。
1:31:52 | Meneltir: You can practice stages individually
1:32:24 | ThatVidyaGuy: She can hit the hill
1:32:25 | Rob G.: hahaha
1:32:27 | White Wyvern: did I forget to take my meds?
1:32:37 | Rye Mountain: He forgot his meds...
1:32:49 | Zhnigo: my meds...
1:32:53 | Megiddo: my rotten ears 😞
1:32:54 | Mew: rotten ears!
1:32:55 | BasedBug: So she hits the hill instead
1:33:05 | Rob G.: take meds
1:33:06 | max r: 🚑
1:33:10 | Verijero: she wants us to take our meds...
1:33:11 | Megiddo: my daughter asking me to go a hotel?
1:33:13 | Tachi: 😔
1:33:20 | Chloro [クロロ]: sorry Beatani I forgot my medicine
1:33:21 | Hanabi: never thought my daughter would tell me to take my meds
1:33:22 | BasedBug: DADS WE GOTTA CALL 911
1:33:28 | Ekusupuroshon: Are you calling me old?
1:33:39 | Zhnigo: love hospital?
1:33:40 | ThatVidyaGuy: She wants me to take my meds
1:33:42 | FerretParade: Sorry Beatani you just want at my medicinal weed
1:33:47 | Rob G.: but no, if i take my meds, Beatani will disappear
1:33:49 | Zhnigo: meds = medicine
1:33:50 | Mechanized Doge: 耳が腐っているのか。。。
1:33:56 | Mew: pills
1:34:04 | Rye Mountain: meds is slang for medicine, but we often mean it for anti-insane meds. Mental health medicine
1:34:04 | Mew: ear drops
1:34:14 | Vitz: o shit, anything but meds please
1:34:21 | Shippo: Beatani, if the chat starts to behave poorly, take them to take their meds
1:34:22 | kevzor: take your meds dads
1:34:25 | HashSlash: You guys really exist right? we're all dads to a single bear girl right?
1:34:30 | Shippo: *tell them
1:34:32 | Shippo: damnit
1:34:40 | Mask: Carry me to the hospital giant daughter
1:34:40 | D3bugged: she's here, yay
1:34:41 | Kemonomimi: lol
1:34:42 | max r: i have a bear daughter and a cat son...
1:35:20 | Megiddo: youkai desk
1:35:27 | BasedBug: I heard a ghost desk, scary
1:35:33 | Verijero: kek
1:35:38 | Rye Mountain: Those youkai desks are very scary
1:35:43 | Mew: GHOST of dead bear
1:35:53 | Robbie TR: Someone has Captain Trips
1:36:16 | BasedBug: Noooo
1:36:17 | FerretParade: Beareeeeeeeeetani
1:36:36 | Verijero: fatal frame with desks!
1:36:37 | Mew: We worry
1:36:50 | Mechanized Doge: リスナーさんの中では統合失調症ありの方がいるそうです。どうしますよう～草
1:36:51 | Megiddo: aw, our daughter is worrying about us
1:37:06 | Mew: YOU CAN DO IT
1:37:46 | Mew: 絶対 できる - Shuzo
1:37:57 | Kitsuko mura: hello hello :3
1:38:15 | Megiddo: clear stage 4 at least!
1:38:18 | max r: we believe in you
1:38:29 | Chloro [クロロ]: Never give up!
1:38:45 | HashSlash: You'll be running hard mode in no time!
1:39:05 | Raziel: The meds thing is a joke
1:39:36 | MaxMexMix bruh: 9 detected
1:39:46 | imalittle cupcake: Take my energy, bear daughter!
1:40:20 | eclipxe: touhou lets gooo
1:40:30 | Megiddo: take that mermaid out
1:40:58 | estratos13: 💪🐻‍❄ strong bear
1:41:50 | ThatVidyaGuy: Dads are eating sushi at the nex tpicnic!
1:41:56 | Chloro [クロロ]: Nice!
1:42:19 | BasedBug: This game must be mentally exhausting
1:43:11 | Meneltir: Just barely managed to do a 1 credit clear on easy mode and the game told me that I'm cool. How nice of ZUN.
1:44:04 | HashSlash: What's considered the hardest Touhou game, anyone know?
1:44:16 | BasedBug: Nice nice
1:44:17 | Herbie Cucumber: 💪🐻‍❄
1:44:21 | FerretParade: 1 cc incoming
1:44:27 | Megiddo: @Meneltir grats!
1:44:34 | imalittle cupcake: 💪🐻‍❄ Strongest bear!
1:45:37 | Chloro [クロロ]: That was close!
1:45:56 | max r: beam
1:46:15 | Meneltir: @HashSlash From the opinions I've seen, Subterranean Animism for mainline, and Shot the Bullet if we include .x ones.
1:46:37 | Cake Cheese: Good morning bear
1:46:47 | Tianfang's Adventures: lets goo
1:46:48 | Mr. Heras: So you're not good at avoiding big foreheads?
1:47:04 | Mew: これまでのところ、とても良い
1:47:05 | FerretParade: im only good at r-type
1:47:50 | ThatVidyaGuy: I am excited r-type final 2
1:48:14 | Mew: The arch enemy of the bear, dog
1:48:29 | Verijero: best boss theme incoming
1:48:29 | Fettuccine フェットチーネ: 森
1:48:32 | BasedBug: Ferocious Bear Roar
1:49:20 | CommanderMichael: keep getting them bombs
1:49:36 | kevzor: those moves...
1:49:43 | Rye Mountain: Doggo...
1:50:18 | Verijero: rip
1:51:03 | Verijero: rabid dog
1:51:11 | HashSlash: Wild dog
1:51:12 | Megiddo: angry doggo?
1:51:16 | Mask: Feral
1:51:32 | Rye Mountain: bad wild dog
1:51:37 | imalittle cupcake: I'll protect my daughter!
1:51:47 | Verijero: training kagerou...
1:51:51 | BasedBug: You can beat her!
1:51:52 | Suukotto Funsha: Beat the doggo
1:51:53 | Verijero: taming kagerou...
1:52:09 | HashSlash: You'll clear this with no continues!
1:52:11 | FerretParade: YAAAWR
1:52:29 | BasedBug: /YAH/
1:53:16 | Suukotto Funsha: YAH is more powerful than AWOO
1:54:35 | Megiddo: stage 4 is a pretty big step up in difficulty for the non-boss segment
1:55:22 | max r: yah > awoo... i know math
1:56:09 | Mew: Oh noo
1:56:26 | Fettuccine フェットチーネ: eeee
1:56:28 | BasedBug: Wow, that's insane
1:56:34 | Mew: It's a good try
1:56:41 | Doran's Shield: kino bear stream...
1:56:41 | Chloro [クロロ]: These bullets looks impossible to dodge
1:57:02 | Ekusupuroshon: Kaishaku Ichi
1:57:52 | imalittle cupcake: Calm your heart, bear
1:58:04 | BasedBug: AAAA-
1:58:08 | Suukotto Funsha: You can do it kuma
1:58:11 | Chloro [クロロ]: Nooooooo
1:58:23 | White Wyvern: I keep hearing daipans should I take meds
1:58:31 | HashSlash: We believe in you, next time for sureA
1:58:31 | Tachi: You can do it!
1:58:32 | Mew: :yougotthis::yougotthis:大丈夫です。
1:58:33 | Rye Mountain: You will succed next time
1:58:34 | BasedBug: You make a lot of progress today
1:58:43 | Raziel: I know you'll get it eventually!
1:58:46 | Henry Dover: You can do it
1:58:46 | Shippo: don't give up kuma
1:58:46 | Verijero: yah
1:58:49 | max r: We believe in 🐻‍❄
1:58:52 | BasedBug: Good luck!
