-9:12 | *RSD 5,463* XeniVari: MY DAUGHTER JUST DIED, LET'S GOOOOOOOOOOOO!
34:45 | (New member) Theblekedet: asked us for forgiveness, and then this.
34:52 | (New member) hohoemikuma: this is why chihiro trapped you
34:56 | (New member) Sol Codguy: The ringtone you hear every day??
35:05 | (New member) CantDood: listener-chan NTR...
35:05 | (New member) Raziel: She promised to never shitpost again and here we are
35:06 | Voltage: boyfriend ends up being seep
35:06 | Magius: Will you teach us Japanese someday?
35:11 | (New member) The Flesh Is Weak: ADHD brease understand:_sprdo:
35:14 | (New member) BasedBug: Is that your girlfriend?
35:18 | (New member) Theblekedet: kuso ringtone
35:19 | Marploah: just got in wasnt this omori?? take your meds bearsama....
35:20 | (New member) Moeniki: that's it
35:22 | (New member) Raziel: That actually sounds pretty cool
35:23 | (New member) Verijero: discordbros... did we get too cocky?
35:23 | (New member) Tianfang's Adventures: duhdoh
35:24 | Voltage: ITS THE BOYFRIEND HELL BE SPEAKINGGG
35:25 | (New member) ThePlatinumCan: ww
35:26 | hustler one: Imagine being a members right now. I guess you dads love NTR.
35:28 | (New member) Tachi: I'm calling
35:29 | VerticalCloud: ah, I know it
35:31 | SpaceTalon: >I am tottaly using Line every day
35:32 | (New member) Fake Name: ANSWER IR
35:32 | Luginov: better answer that
35:32 | (New member) ユーネ: someone is calling!
35:33 | hustler one: Greychads unite.
35:34 | (New member) nona: yeah im calling my girlfriend rn
35:34 | (New member) Randel Shurker: Oh boy
35:34 | (New member) anonEDM: Mosh moshi
35:36 | VerticalCloud: I'm traumatised 
35:37 | (New member) BasedBug: PICK UP THE PHONE IT'S HIROYUKI
35:39 | (New member) Ekusupuroshon: Mr. boyfriend is calling
35:39 | Voltage: ANSWER
35:40 | (New member) Mister Eko: I smell NTR
35:40 | (New member) Idle Bear: BF not answering?
35:44 | (New member) nona: pick up the phone babe
35:44 | (New member) Zia: No personalized ringtone?
35:44 | (New member) Matthew: Meds now 💊
35:48 | (New member) ユーネ: answer your boyfriend
35:49 | (New member) Zeng: based department is calling
35:49 | (New member) 77Yuja_: I think line sucks！
35:50 | Marploah: NTRbros....
35:51 | (New member) Karren Taleb: :_sprdo:
35:54 | Hold Placer: haachama calling...
35:59 | (New member) Raziel: You don't even have a custom ringtone for your boyfriend? You must not love him much
36:01 | (New member) Stray Wolf: :_sprdo:
36:03 | (New member) BasedBug: Put him on the line, I just want to talk to him
36:04 | (New member) ユーネ: ... must be nice
36:05 | (New member) Verijero: is your morning a fisherman to call you at 7 am?
36:07 | (New member) AlexMoron: :_oha::_dayo:
36:08 | Marploah: *gosling here*
36:08 | (New member) ユーネ: :_sprdo:
36:09 | (New member) ThatVidyaGuy: RIP goslings
36:12 | (New member) Margrave: Everyday :_yah:? 
36:13 | SpaceTalon: should have woken you up xDDD
36:15 | (New member) Tianfang's Adventures: oh really
36:16 | (New member) Fake Name: OHAYO CHISATO
36:16 | La Chona: Let's call him!
36:17 | (New member) Theblekedet: This kusobear is at it again
36:19 | (New member) nona: has he called you today?
36:19 | Lodowa Wrozka: I feel sad for her now. Please take meds
36:21 | (New member) CantDood: why didn't he call you today...
36:22 | (New member) Cave Johnson: GODDAMNIT
36:24 | (New member) Moeniki: How much did you pay him?
36:24 | Voltage: i get calls from my imaginary girlfriend everyday too those don’t count
36:24 | (New member) ユーネ: your dad's want to meet your boyfriend!
36:24 | (New member) Karren Taleb: STAP
36:27 | (New member) TWAIN: first name...
36:28 | Ark K.: only in the morning and evening?
36:29 | (New member) Margrave: Can you call him now?
36:30 | (New member) Fake Name: Oh yeah what about this morning
36:33 | (New member) Ekusupuroshon: He's double teaming with Chihiro btw
36:35 | Bertrum The God: damn straight 
36:36 | (New member) BasedBug: Is he an oil balon?
36:36 | (New member) LassesAffar: 彼の名は？
36:38 | (New member) CantDood: he sounds a bit irresponsible to be honest
36:38 | Marploah: pass me the meds bros...
36:38 | (New member) Raziel: I'd rather watch your boyfriend's streams, is he a vtuber?
36:39 | (New member) The Pope: Bea hired a bf to call her...
36:40 | (New member) anonEDM: Hiroyuki doesn't need discord
36:45 | (New member) gyroninja: He's not close enough to call her Beatani. :_yah:
36:49 | La Chona: uhhhhhhh
36:52 | (New member) Sol Codguy: Let dads take Teddy on a hunting trip to bond
36:59 | ZVN: lol
36:59 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: 😏
37:00 | (New member) BasedBug: >the story starts to fall apart
37:00 | (New member) Moeniki: hmmm
37:03 | Question Box: >bear sliping up
37:04 | Jor Leifur: Hmmm?
37:07 | (New member) Margrave: 🤔 hmmmmm
37:07 | (New member) ThatVidyaGuy: He's NTRing Beatani
37:08 | Voltage: he should have woken you up with a call by now.?...
37:09 | (New member) RueTobas: gears start turning
37:12 | (New member) CantDood: I know exactly what she wants to say
37:12 | (New member) Zia: Why didn't he wake you up for the stream?
37:17 | (New member) Mister Eko: lol
37:17 | Marploah: beasama pls your meds...
37:18 | (New member) BRAD AEON 720: mornin... wtf is happening
37:18 | (New member) Moeniki: He calls you in the house?
37:18 | (New member) The Flesh Is Weak: he's busy with Listener-chan:_sprdo:
37:18 | (New member) Hanabi: story checks out
37:19 | (New member) Sol Codguy: what
37:20 | VerticalCloud: the plot thickens
37:21 | Six Majin X: my girlfriend doesn't call me after I take my meds. I wonder why?
37:23 | (New member) Idle Bear: lol
37:24 | (New member) Ekusupuroshon: Gosling bros...
37:24 | (New member) BasedBug: There's a house on Windows XP hill?
37:26 | (New member) LassesAffar: if he's in your house then bring him on the stream!
37:28 | (New member) Margrave: Living in the same house by calls on line everyday?!?! 
37:29 | (New member) Ekusupuroshon: THE RRATS
37:29 | (New member) ユーネ: KUSO BEAR
37:29 | (New member) Fake Name: HE'S NTRING HER WITH LISTENER-CHAN
37:29 | (New member) anonEDM: lol
37:30 | Atomized Atomizer: Where's the OMORI wth
37:30 | Mizuki Arisu: the same house on xp hill???
37:30 | (New member) ThePlatinumCan: Hahahaha
37:32 | (New member) 77Yuja_: he isnt scared of bears?
37:33 | Hold Placer: why didn't he wake you up?
37:34 | Voltage: BOYFRIEND SAN IS TALKING TO ME ON DISCORD THATS WHY
37:35 | (New member) Raziel: Your lying reps, Beatani
37:35 | (New member) Mister Eko: I have so many questions
37:35 | (New member) Margrave: RRATS 
37:36 | (New member) Zia: He calls you everyday but he lives in the house? 
37:37 | (New member) ユーネ: BEAR HATE
37:38 | Ark K.: you live in xp hills yo...
37:40 | (New member) Tachi: Hiro
37:43 | (New member) Tianfang's Adventures: (x) to doubt
37:45 | (New member) Moeniki: tarou?
37:45 | (New member) CantDood: damn the reveal
37:46 | (New member) The Flesh Is Weak: Ryan Gosling?
37:46 | (New member) ThatVidyaGuy: poor listener-chan 
37:47 | Voltage: HIROYUKI
37:48 | Luginov: is he single?
37:48 | (New member) Ekusupuroshon: RRATS OGEY
37:50 | (New member) ユーネ: Hiro
37:51 | Question Box: but your on xp hills....
37:51 | (New member) Moeniki: takoyaki??
37:52 | (New member) Mister Eko: Takuya...
37:54 | La Chona: Takoyaki...
37:55 | (New member) Megiddo: uh-huh
37:57 | (New member) BasedBug: Takuya.. I just want to talk to you
37:57 | (New member) Tachi: IT'S HIROYUKI
37:58 | (New member) Mister Eko: lastname?
37:59 | (New member) Margrave: Work on your lying reps, Bea....
38:00 | (New member) Ekusupuroshon: RRATS OGEY
38:00 | (New member) ThePlatinumCan: Beatani, too obvious at this point 草
38:00 | (New member) Koruru: Takuya HATE
38:01 | (New member) Hanabi: I can't believe you just NTR'd Teddy-san like that
38:01 | (New member) Zia: Takobros
38:01 | (New member) Ludd: Im takuya bye goslings
38:02 | (New member) anonEDM: Takoyaki
38:03 | (New member) Verijero: takataka...
38:04 | (New member) BRAD AEON 720: HIS NAME WAS TAKUYA
38:07 | (New member) The Pope: Takoyaki...
38:12 | (New member) CantDood: Takuya? okay
38:16 | teh chris: Takuya debut stream?!?!?!!?!!?!?!!?
38:17 | Jor Leifur: リアルガキ...
38:20 | (New member) BasedBug: Remember his name, say it out loud, never forget it
38:21 | Voltage: imagination is strong
38:23 | Six Majin X: is your boyfriend single? asking for a friend
38:25 | (New member) Mechanized Doge: takuyaki...
38:30 | (New member) ユーネ: this isn't an apology stream
38:34 | (New member) ThePlatinumCan: Teriyaki...
38:34 | Voltage: the devils lettuce
38:38 | (New member) Fake Name: TAKUYAAAAA
38:39 | (New member) Ekusupuroshon: ...
38:41 | (New member) hohoemikuma: :_sprdo: 
38:41 | (New member) Karren Taleb: 😭😭
38:43 | (New member) anonEDM: NTR live
38:45 | (New member) ユーネ: hello tako
38:47 | (New member) ユーネ: :_sprdo:
38:47 | (New member) Sol Codguy: Takanashi...
38:47 | (New member) Mister Eko: "Please call me Beatani"
38:48 | (New member) Moeniki: Why are you talking to him in English?
38:49 | (New member) Canna: Put it on speakerphone 
38:49 | (New member) Zia: Boyfriend seems more interesting than Beatani honestly
38:51 | (New member) BasedBug: Give the phone to me I just want to talk
38:51 | (New member) Verijero: tacoya...
38:52 | (New member) Matthew: 😭
38:53 | (New member) Fake Name: NOOOOOOO
38:53 | (New member) Firstname Lastname: LOOOOOL
38:54 | (New member) Theblekedet: ....
38:55 | (New member) Megiddo: delusional bear...
38:56 | (New member) The Pope: Lol she introduced herself to him
38:56 | Voltage: why would you say your name to him?
38:56 | (New member) CommanderMichael: AHAHAHA
38:57 | (New member) TWAIN: tamagochi...
38:57 | Marploah: Where are her meds?
38:58 | (New member) ThatVidyaGuy: if we can't have Bea lets date Takuya bros
38:58 | Luginov: im fading away..
38:58 | (New member) The Flesh Is Weak: Takeshi...
38:58 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: 🤔
38:59 | (New member) BRAD AEON 720: where's the omori stream
38:59 | (New member) Karren Taleb: :_sprdo:
38:59 | VerticalCloud: lmfao
39:00 | La Chona: tacoya kinda sus
39:01 | (New member) Ekusupuroshon: What an akward call tbh
39:01 | SpaceTalon: lmao
39:01 | (New member) Verijero: awesome, he speaks english too??????
39:02 | (New member) CommanderMichael: WATTA TWIST
39:02 | Alex santos: Hahahaha
39:02 | Question Box: KEK
39:04 | (New member) Suukotto Funsha: I think the bear needs meds
39:06 | Magius: Relashionship goals
39:06 | (New member) Kaiser Kebab: Lmfao
39:08 | (New member) Tianfang's Adventures: :_sprdo: 
39:08 | (New member) Cave Johnson: Takuya speaks english?
39:08 | Ark K.: WHEN IS THE OMORI STREAM GOING TO START OII!!!
39:09 | (New member) Einaer: Oh shit he's real
39:09 | Mono Bully: meds AWAY
39:09 | (New member) Matthew: TAKUYA HATE
39:10 | (New member) 77Yuja_: you dont seem natural with him....
39:11 | (New member) CantDood: NTR STREAM LET'S FUCKING GOOOO
39:11 | (New member) Ekusupuroshon: LAME
39:12 | (New member) Idle Bear: :_nukutea:
39:12 | (New member) Raziel: He sounds shy
39:12 | (New member) Moeniki: kek
39:12 | (New member) Steven Frati: OUR DAUGHTER IS FRACTURING
39:13 | (New member) BasedBug: Why is he calling you if you live in the same house!?
39:14 | (New member) ユーネ: :_sprdo:KUSURI AWAY
39:15 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: びぐ草
39:15 | (New member) Hanabi: I don't think we're the ones that need our meds...
39:16 | (New member) Ludd: ROFL
39:16 | stuffed idiot: you know that sounds an a lot like Beatani...
39:18 | teh chris: meds time
39:19 | (New member) Kofi: Takuya... 
39:19 | (New member) Zia: He didn't know your name?
39:23 | (New member) Rye Mountain: Her bf is as real as my gf.
39:23 | (New member) Sol Codguy: Takuya forcing Beatani to take meds!
39:23 | Mizuki Arisu: would be more realistic if takuya was a girl
39:23 | (New member) Mister Eko: He seems like a very BASED guy
39:24 | (New member) Verijero: takuya was connor all along...
39:26 | Six Majin X: nice
39:29 | VerticalCloud: 😂
39:30 | Question Box: what a super supporting boyfriend!!!
39:31 | (New member) ThePlatinumCan: Gusogaki :_sprdo:
39:31 | (New member) CantDood: 10/10
39:32 | (New member) TWAIN: 💊:_sprdo:
39:32 | (New member) Idle Bear: adorable
39:34 | La Chona: bea your med reps
39:34 | (New member) Jackku Chan: NO BEATANI, if you take your meds Takuya will disappear.
39:34 | Voltage: I LOVE TAKAYA
39:35 | (New member) Zia: Telling your name to your boyfriend, interesting
39:35 | (New member) Fake Name: Takuyaaaaaaaa
39:36 | eeo: I like how she fakes the girl voice but the bf voice is basically just normal
39:37 | (New member) Tachi: Kusogaki
39:37 | (New member) hohoemikuma: ntr rots your brain
39:37 | (New member) Mister Eko: Great guy!
39:37 | (New member) Margrave: This is painful. Beatani. MEDS NOW
39:38 | (New member) ThatVidyaGuy: Takuya is a result of her not taking her meds
39:39 | (New member) PT's Sleepy Corner: Beatani is so lonely she has a imaginary boyfriend...
39:41 | (New member) Moeniki: you should get married
39:41 | Question Box: CONNOR HATE!!
39:43 | VerticalCloud: someone deserves an oscar
39:43 | (New member) Kaiser Kebab: My fucking sides
39:44 | Jor Leifur: Sounds legit
39:44 | (New member) BasedBug: This story isn't adding up, summin ain't right
39:44 | (New member) Steven Frati: Vigorous hanging up!
39:45 | (New member) Ekusupuroshon: TAMAYA!!!!!!
39:47 | Alex santos: Dont take meds he will dissapear
39:47 | Ark K.: takuya is her own schizophrenic delusion lmao
39:47 | stuffed idiot: 💊 AWAY
39:48 | (New member) CantDood: TAKUYA LOVE
39:48 | Voltage: takuya is my best friend now
39:48 | (New member) CommanderMichael: he sounds like beatani, very □ 
39:50 | (New member) The Pope: TAKOYAKI LOVE
39:52 | Magius: Wow, your boyfriend sounds exactly like you...
39:53 | (New member) Ludd: takuya seems CUTE!!!!!
39:53 | (New member) ユーネ: ええええ:_sprdo:
39:57 | Marploah: beasama....
39:58 | La Chona: 💊💊💊💊💊
40:04 | (New member) TWAIN: sounds like Takako is a cool guy
40:04 | Voltage: UOOHHH
40:04 | (New member) The Flesh Is Weak: what's Takuya's tier in discord?
40:06 | (New member) Fake Name: PEROPERO TAKUYA
40:09 | (New member) Zia: Boyfriend has a pretty voice tbh
40:10 | (New member) LapanNaxela: What kind of bear is your bf
40:13 | (New member) Moeniki: I want to watch Takuya instead
40:15 | (New member) Suukotto Funsha: He sounds familiar
40:17 | (New member) Tachi: Takuya is my oshi now
40:18 | (New member) Stray Wolf: ogey
40:21 | (New member) anonEDM: This is the best Omori stream
40:21 | (New member) Theblekedet: Oh no our daughter is talking to herself again....
40:22 | (New member) ユーネ: TAKUYA HATE
40:22 | ZVN: Takachad sounds so cool...
40:32 | (New member) Zia: Takuya > Beatani tbh
40:33 | (New member) Verijero: what happened with the bear boyfriend? did you broke with my boy?
40:34 | (New member) Raziel: What does Takuya do for a living?
40:35 | (New member) CantDood: understandable he may be irresponsible but seems good at heart
40:37 | (New member) Ludd: DOES TAKUYA DO LIVESTREAMS?
40:39 | (New member) Zeng: maybe Takuya will play omori for us
40:42 | Ark K.: does takuya leave when you take your meds, bea?
40:43 | (New member) Mister Eko: he sounds like a light novel character
40:46 | (New member) Zia: Takuya much better than Beatani
40:47 | (New member) Matthew: Takuya is fictional
40:47 | (New member) Ludd: sry for caps
40:47 | Lodowa Wrozka: I want to watch Takuya now
40:48 | (New member) Fake Name: Bear is old and spent, time for Takuya streams
40:55 | (New member) Stray Wolf: Takuya has a job? 
40:57 | (New member) 77Yuja_: takuya is in your dreams
40:57 | Woop Woop: NEET
40:59 | (New member) ThatVidyaGuy: Wait does that mean Beatani is cheating on Teddy?
41:00 | (New member) hohoemikuma: but how about sakuya?
41:03 | stuffed idiot: wow that sounds EXACTLY like me
41:04 | Geister: He sounds like a keeper, I should make him my boyfriend
41:05 | (New member) Stray Wolf: how could we ever compete? 
41:07 | (New member) Ekusupuroshon: Sorry anons.. That's me
41:07 | (New member) Idle Bear: Job? Ok he is approved
41:07 | Marploah: bros...
41:08 | (New member) CommanderMichael: Just like my visual novels!
41:10 | (New member) RueTobas: Last time you said Takuya was a neet 🤔
41:11 | (New member) The Flesh Is Weak: wdf I'm Takuya:_sprdo:
41:14 | (New member) The Pope: Takuya collab when
41:19 | Voltage: takuya will. be best streamer
41:22 | (New member) ThePlatinumCan: Suuure 
41:24 | (New member) CantDood: whyyy
41:27 | (New member) Suukotto Funsha: He sounded like someone else we know
41:30 | (New member) Sol Codguy: He's an ikemen with a job, homeless neet dads...
41:32 | Arcus crundelic: does he have a job yet?
41:34 | Jor Leifur: I'm sorry I'm not a member, I have to send my money to my oshi Takuya instead
41:35 | (New member) TWAIN: beatani grew up so fast...
41:37 | (New member) ユーネ: pain kuma
41:41 | (New member) Raziel: You will have to bring him home so we can meet him
41:41 | (New member) Mister Eko: AAAAAAAAAAAAAAAAH SHE HAS GROWN SO FAST
41:44 | (New member) Zia: Delusional... it's a bit sad
41:44 | Dp: Takuya is listener-chan 
41:45 | (New member) Matthew: Dads > Takuya
41:45 | (New member) Canna: I'm glad I hired Takyuya he's a good guy. Just tell him to stop wearing dresses to work. 
41:46 | (New member) BRAD AEON 720: I did not raise my daughter like this
41:47 | (New member) Steven Frati: She's completely forgot about the picnic on XP hill....
41:48 | Marploah: goslingbros...
41:53 | (New member) Wayne Kerr: you need to get our permission first!
41:59 | (New member) Sol Codguy: pain :_sprdo:
42:09 | Ark K.: nice omori stream btw
42:11 | (New member) CantDood: Takuya face reveal for the 3k stream
42:12 | (New member) Verijero: when is the wedding?
42:13 | (New member) The Pope: 25?
42:24 | (Verified, Moderator) Streamlabs: FakeName just tipped $1.00 dayo!
42:25 | Marploah: same
42:27 | Voltage: wedding when LETS GO
42:27 | VerticalCloud: saaame
42:28 | (New member) Moeniki: childhood friend won?
42:29 | (New member) Zia: We're going to have to impregnate Takuya I guess
42:31 | (Verified, Moderator) Streamlabs: Takuya just tipped $2.00 dayo!
42:45 | (New member) Verijero: osananajimibros... we won
42:45 | Shaddox: The bear has a boyfriend? Now I'm very sad..
42:52 | Marploah: bros...
42:52 | (New member) ThePlatinumCan: KEK
42:54 | (New member) Verijero: kek
42:57 | (New member) anonEDM: lol
42:59 | ZVN: Noooo, Takuchad is here watching!
43:00 | Luginov: wow he knows english
43:01 | (New member) ThatVidyaGuy: kek
43:01 | (New member) CantDood: □Takuya
43:02 | (New member) Theblekedet: lol
43:03 | (New member) skrong: HE'S HERE
43:03 | (New member) Stray Wolf: goslings BTFO 
43:03 | (New member) Mister Eko: very BASED
43:03 | (New member) ユーネ: TAKUYA HATE
43:06 | (New member) Jackku Chan: Takuyaaaaaaaaaa....
43:06 | D3bugged: its real
43:09 | Ark K.: takuya hi
43:10 | (New member) Suukotto Funsha: topkek
43:13 | (New member) Zia: Very good english Takuya
43:17 | (New member) The Pope: I can't believe I'm paying for Takuya's mugs...
43:20 | (New member) BasedBug: DESK
43:23 | Dp: USD Takuya is a oversea bro
43:23 | (New member) Ludd: Takuya LOVE!!!!
43:31 | Question Box: >HES HERE
43:35 | (New member) max r: NO
43:35 | (New member) Koruru: Takuya 英語上手!
43:36 | (New member) Fake Name: Takuya no eigo jouzu!
43:36 | (New member) BasedBug: I think Beatani needs to go back to bed, she's clearly delusional
43:36 | (New member) Firstname Lastname: being an adult is cringe
43:40 | (New member) 77Yuja_: im going back to top sis
43:44 | (New member) Zia: So, is Takuya pregnant?
43:53 | (Verified, Moderator) Streamlabs: Raziel just tipped $5.00 dayo!
43:59 | Question Box: yes
44:00 | (New member) BRAD AEON 720: only 2 dollars? is TAKUYA broke like me
44:12 | VerticalCloud: yes, it's the way
44:12 | Question Box: i mad sure of it
44:17 | (New member) Mister Eko: LOL
44:17 | (New member) Fake Name: OMORI
44:18 | Question Box: made*
44:20 | (New member) BasedBug: Takuya... I kneel..
44:27 | (New member) Wayne Kerr: beatani, the mature OMORI streamer!
44:27 | (New member) Ekusupuroshon: What was that sound?
44:31 | Ark K.: what is memem?
44:34 | (New member) The Flesh Is Weak: OMORI...onegai
44:38 | (New member) CantDood: Beatani is a responsible adult I'm sure she always protects herself
44:47 | (New member) Zia: No need for Beatani, Takuya seems better
44:52 | (New member) CantDood: don't want to have kids yet when your vtuber career is just starting
44:54 | (New member) Ekusupuroshon: No Omori today it seems
45:04 | (New member) BasedBug: Bearfriend AWAY, Takuya is NOW
45:23 | (New member) Fake Name: PLAY OMORI
45:29 | Voltage: cheating on teddy bear....
45:29 | (New member) Sol Codguy: I sort of enjoy this more than Omori
45:41 | (New member) Margrave: Oh right....the game.
45:47 | (New member) BasedBug: Twitter AWAY
45:47 | (New member) CommanderMichael: omori? what's that? kek
45:49 | (New member) Hanabi: getting bullied by hour-old donations...
45:49 | (New member) Canna: (male) 
45:51 | (New member) Kaiser Kebab: Is this an Omori stream? 
45:54 | (New member) Verijero: 薬 AWAY!
45:55 | (New member) TWAIN: there's a game?
46:04 | (New member) ユーネ: TAKUYA HATE
46:06 | Andrew Kim: cute and funny daughter
46:08 | (New member) Mister Eko: I love surprise zatsudan about fake boyfriends
46:18 | (New member) anonEDM: Takuya is the childbearer
46:18 | (New member) Mister Eko: I mean, real boyfriends
46:26 | (New member) CantDood: even better it's a surprise NTR stream
46:31 | (New member) Kaiser Kebab: Dame dane
46:34 | Jor Leifur: Yes, enough Takuya NTR and let's get into OMORI NTR
46:38 | (New member) Steven Frati: Okay good job our daughter is punctual and on topic at all times
46:41 | Ark K.: beatani, your delusion is not a boyfriend dayo.
46:42 | (New member) LapanNaxela: Stealing Takuya from Bea!
46:44 | (New member) Mister Eko: dame daneeeeeeee
46:46 | Voltage:  DAME DA NEEE DAME YOO
46:49 | (New member) Verijero: yakuza karaoke? lets gooo
46:51 | (New member) Cave Johnson: reps
46:51 | (New member) Mister Eko: search for dame dane yakuza
46:52 | (New member) TWAIN: baka mitai
47:00 | (New member) Mechanized Doge: 30 mins in and omori is finally playing eh
47:00 | Ansat: love this BGM, gives me pokemon RSE vibes
47:01 | (New member) Sneed Feed: Kiwami
47:02 | (New member) Stray Wolf: dame da ne dame yo dame na no yo
47:09 | Voltage: we are all singing and drinking
47:13 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: Today Beatani broke Listener-chan's heart, poor cute girl. . .
47:20 | Voltage: antagaaaaa
47:22 | (New member) anonEDM: Baka mitai
47:23 | (New member) Stray Wolf: anta ga suki de sukisugite dore dake tsuyoi osake demo
47:27 | (New member) BasedBug: That's the one!
47:32 | (New member) Margrave: lol
47:32 | (New member) TWAIN: that one
47:34 | (New member) Mister Eko: precious
47:36 | (New member) Sneed Feed: sugoi
47:38 | (New member) anonEDM: :_sprdo: bachi bachi
47:38 | Jor Leifur: 🎶
47:39 | (New member) Mister Eko: it's a big meme
47:41 | (New member) Margrave: Yes
47:41 | Voltage: meme!
47:42 | (New member) Canna: Meme 
47:44 | (New member) BasedBug: Heartbreak
47:44 | VerticalCloud: yes, a good meme
47:44 | (New member) Raziel: It's from a famous game
47:44 | (New member) Zeng: yes its a meme
47:46 | (New member) Verijero: yes, a popular one from 2020
47:49 | (New member) Stray Wolf: 8888
47:53 | (New member) Margrave: It was a big meme to express sadness 
47:55 | (New member) Randel Shurker: It's a meme here in the west.
47:56 | (New member) max r: yakuza game
47:57 | (New member) Mister Eko: the yakuza games are very popular in the west, and the karaokes are very funny
47:58 | (New member) skrong: it's from the yakuza game
47:58 | stuffed idiot: that's the dad theme song now
47:58 | (New member) ThatVidyaGuy: its a meme that means sadness
48:00 | (New member) Ekusupuroshon: You wouldn't get it
48:01 | (New member) Rye Mountain: It was a meme a couple months ago
48:01 | (New member) max r: and meme
48:03 | (New member) Megiddo: Yakuza 0 playthrough when?
48:09 | (New member) Mechanized Doge: ネットで使いすぎるのミームです
48:09 | (New member) Sneed Feed: depression memey and has been used in deepfake videos
48:11 | Jor Leifur: It's become a popular meme in the west used when you feel strong emotional pain
48:13 | (New member) Randel Shurker: We sing it to denote a great sadness about something.
48:22 | (New member) Steven Frati: Beatani enka only karaoke concert when?
48:29 | (New member) Hanabi: Yakuza - Ryu Ga Gotoku
48:38 | (New member) Firstname Lastname: Ryu Ga Gotou
48:52 | TenchiHawkwing: Why simply learn new memes instead of becoming them?
48:57 | (New member) ユーネ: enka is cute
49:03 | (New member) BasedBug: Duet with Takuya?
49:26 | (New member) Mister Eko: that means you can sing SOUL enka
49:28 | (New member) Mechanized Doge: 遊んだことない
49:33 | (New member) max r: 3
49:34 | (New member) Steven Frati: Enka karaoke challenge go go go
49:38 | (New member) The Flesh Is Weak: geemu...
49:38 | (New member) CantDood: :_yah:duet cover with Takuya when
49:38 | (New member) max r: It's a zatsudan, right?
49:38 | (New member) Megiddo: fun stream
49:38 | (New member) Moeniki: beatani...
49:39 | (New member) Sol Codguy: ENKA STREAM
49:41 | (New member) Kaiser Kebab: No omori
49:41 | VerticalCloud: game
49:41 | (New member) BasedBug: Not Omori, I don't think
49:42 | (New member) Mechanized Doge: 草
49:42 | (New member) Firstname Lastname: Omori HATE
49:43 | (New member) XeniVari: Today is zatsudan, obviously.
49:45 | stuffed idiot: this used to be an Omori stream...
49:45 | Voltage: CHAT STREAM LETS GOOO
49:45 | (New member) Zia: Should have been an apology stream but...
49:46 | (New member) Mechanized Doge: オモリ
49:49 | (New member) Matthew: Omori looks fun
49:52 | (New member) Mister Eko: zatsudan!
49:54 | (New member) Kaiser Kebab: it is NTR stream
49:54 | (New member) MBmasher: nomori?
49:59 | sp33d4l0l: this damn bear...
50:03 | (New member) ユーネ: OMORI HATE TAKUYA HATE KUSOBEAR HATE
50:03 | Voltage: zatsudaannn
50:06 | (New member) ThatVidyaGuy: this zatsudan is better than Omori ever could be
50:09 | (New member) max r: Beatan needs to take meds
50:09 | (New member) BasedBug: Let's GO-mori
50:15 | (New member) Fake Name: So this is the power of ADHD...
50:16 | Luginov: zatsudan day~
50:18 | (New member) Theblekedet: CHKN let's gooooo
50:18 | VerticalCloud: that's fine too
50:18 | (New member) Moeniki: play a drawing game
50:18 | (New member) BasedBug: Aubrey... I'm sorry..
50:21 | Question Box: lol
50:21 | Marploah: beasama take your meds
50:25 | (New member) Canna: Is it more fun chatting with everyone? 
50:25 | (New member) RBZE7: CHKN!!!
50:27 | (New member) Firstname Lastname: Omori is kusoge
50:30 | (New member) CantDood: lazy bear
50:32 | (New member) Ludd: zatsudan is fine too
50:33 | stuffed idiot: 2HU LET'S GOOOO
50:35 | (New member) LapanNaxela: draw Takuya
50:36 | Question Box: 💊💊💊💊💊💊
50:36 | sp33d4l0l: bea forgot her meds
50:37 | (New member) Raziel: Japanese breakfast tier list?
50:41 | (New member) ユーネ: KUSOGE AWAY
50:42 | (New member) Tianfang's Adventures: sall good 
50:43 | (New member) Matthew: Lazy bear...
50:48 | (New member) Kaiser Kebab: Draw takuya
50:51 | (New member) Fake Name: WITCH'S HOUSE LET'S GO
50:54 | (New member) BasedBug: I hope you learned your lesson
50:59 | (New member) Sol Codguy: draw and quarter Takuya
51:00 | (New member) Zia: Is it the last time tho
51:03 | (New member) Hanabi: you aren't a real streamer until you're an hour late and your stream turns into a zatsudan
51:15 | (New member) Stray Wolf: OMORI AWAY 
51:15 | (New member) hohoemikuma: oooooooo
51:19 | (New member) Moeniki: This pouty bear
51:21 | (New member) Mister Eko: Will you be OK tomorrow? 5AM :_sprdo:
51:22 | (New member) Matthew: 💊
51:22 | (New member) BasedBug: Meds away!
51:25 | (New member) Ark K.: Welcome to For My Family!
51:27 | (New member) Fake Name: MEDS AWAY
51:34 | (New member) ユーネ: :_sprdo:💊
51:36 | Question Box: 💊💊
51:38 | stuffed idiot: 💊🚽 FLUSH 'EM
51:39 | (Verified, Moderator) Streamlabs: Takuya just tipped $5.00 dayo!
51:39 | (New member) Firstname Lastname: MEDS LOVE
51:45 | (New member) Margrave: 💊 now
51:52 | (New member) Margrave: We saw...
51:57 | (New member) Stray Wolf: 薬 AWAY
51:58 | (New member) Mister Eko: She's totally going to keep shitposting
