-51:06 | (New member) Steven Frati: Roundtable of foolish dads assembled.
19:40 | A A: I love it.
19:47 | stuffed idiot: very important broken plate
19:49 | (New member) Raziel: you might have to stab someone
19:53 | Sheep: he's a special kid
19:53 | (New member) BasedBug: Why does /ypu/?
19:56 | (New member) Momiji Channel: never know when you need somethign sharp
20:05 | (New member) Kazoo: Plate shank
20:09 | (New member) ThatVidyaGuy: Scientific BEATANI is ready to stab
20:12 | (New member) RBZE7: Welcome to For My Family!
20:17 | (New member) The Flesh Is Weak: :_yah:
20:23 | (New member) RBZE7: Hey dads !
20:23 | (New member) Ludd: 小学生 Beatani_ cute!
20:29 | (New member) Atomsk: i don't get why it's ao oni and not aoi oni
20:40 | (New member) The Flesh Is Weak: O M A E
20:41 | (New member) max r: Takeshi went to his castle
20:46 | (New member) Stray Wolf: Takeshi omae 
20:54 | (New member) BasedBug: @RBZE7 That's what I like to see, welcome to the family
20:57 | (New member) LassesAffar: 中学生
20:59 | Voltage: heya rbez7 san
21:03 | (New member) BRAD AEON 720: I'm sorry BEADANI, but takeshi is in another castle
21:05 | (New member) Momiji Channel: 中学生
21:07 | (New member) Sjamsjam: Alright, time to go home, found a pretty cool plate.
21:07 | (New member) Raziel: Glad you could member up
21:08 | Ark K.: middle school is between elementary and high school
21:36 | (New member) Ludd: ah yabe i messed up my shou and chuu
21:38 | (New member) max r: oh nice map
21:46 | Kaiser Kebab: Nice map
21:48 | (New member) max r: chihiro drew this map
21:52 | (New member) loveletter: is this loss
22:03 | (New member) BasedBug: UH OH
22:04 | (New member) Mew: Chugakusei map
22:04 | (New member) ユーネ: curious bear
22:09 | (New member) Fake Name: 理科学生
22:10 | (New member) Raziel: chihiro hands drew this
22:16 | (New member) hohoemikuma: takeshi!!!
22:19 | (New member) Rye Mountain: Of course, drawing a map of the house on the well. Everyone has this right?
22:22 | Eyes Nose and Mouth: This look great 👍
22:24 | Voltage: shivering bear
22:28 | (New member) RBZE7: @BasedBug Haven't been able to watch a stream in a while, but that doesn't mean I'd ever abandon my daughter, fellow mother !
22:31 | (New member) Steven Frati: startled guma :_sprdo:
22:43 | (New member) Mister Eko: >Shivering
22:43 | Voltage: my house has maps on each floor
22:45 | (New member) The Flesh Is Weak: Meds:_sprdo:
22:46 | (New member) Takahama Nuuta: Takeshi is cute
22:48 | (New member) Mechanized Doge: ざわわわわ
22:51 | (New member) CantDood: that was just practice beatani doesn't get scared that easily
22:53 | (New member) Shippo: :_sprdo:
22:55 | (New member) Mew: :_sprdo:
22:56 | (New member) Fake Name: shivering
23:01 | (New member) Sjamsjam: Get in the closet with him, nice and cozy
23:15 | Ark K.: just beat takeshi
23:18 | (New member) Raziel: He is scared because there is a polar bear stomping around the room
23:19 | Voltage: practice for brave bear
23:21 | Doran's Shield: hello based bear
23:21 | (New member) Momiji Channel: coward
23:22 | (New member) Fake Name: Coward?
23:23 | (New member) hohoemikuma: coward
23:24 | stuffed idiot: Takeshi is weak
23:29 | Eyes Nose and Mouth: wow your English is great! Second language?
23:38 | (New member) Jackku Chan: Di se a ss
23:56 | Voltage: cow as in cow ard as in are d
23:57 | (New member) Fake Name: 臆病: cowardice
23:59 | (New member) Mechanized Doge: キャワード
24:04 | (New member) Raziel: a new word to call your dads
24:06 | (New member) max r: beatani is coward
24:11 | (New member) Fake Name: 臆病者: coward
24:16 | (New member) Mister Eko: GOWAR:_sprdo:
24:16 | (New member) BasedBug: coward dads?
24:19 | (New member) Jackku Chan: Coward is a very common word, yah!
24:20 | stuffed idiot: very useful for when talking to dads
24:21 | (New member) ThatVidyaGuy: dad abuse coming soon
24:24 | (New member) Megiddo: that grin...
24:26 | Voltage: noooooo
24:29 | (New member) TWAIN: i-i'm not
24:31 | (New member) gyroninja: Not coward
24:31 | (New member) BasedBug: Dad doesn't afraid of nothing
24:32 | Eyes Nose and Mouth: Coward. scared person
24:32 | (New member) hohoemikuma: dad abuse...
24:32 | (New member) Atomsk: i am cow word
24:32 | (New member) Hanabi: n-not at all
24:33 | (New member) Fake Name: Maybe...
24:34 | (New member) Jackku Chan: Uhhhhhh
24:34 | (New member) Shippo: I am, Beatani scares me
24:35 | (New member) Margrave: No
24:37 | (New member) BRAD AEON 720: n..no...
24:37 | (New member) Rye Mountain: Foolish dads yesterday, coward dads today
24:41 | stuffed idiot: nope
24:42 | (New member) Stray Wolf: no
24:43 | (New member) MBmasher: yes
24:43 | klevly: eeeh
24:43 | (New member) RBZE7: I'm the strongest and I fear nothing !
24:43 | (New member) ThatVidyaGuy: Depends on the situation
24:44 | AtomicBanana 55: Not a coward
24:45 | (New member) max r: coward jessica
24:45 | LapanNaxela: cow rrat
24:46 | (New member) LassesAffar: scared of DV daugter
24:46 | No Body: yo know it
24:47 | Ark K.: i used to be scared of a bear but not anymore
24:47 | (New member) CantDood: yea Bea's english is pretty good she did her reps
24:47 | (New member) Jackku Chan: I can watch with my eyes closed!
24:49 | (New member) The Flesh Is Weak: I'm just foolish
24:50 | (New member) Steven Frati: gaowards :_sprdo:
24:50 | (New member) loveletter: maybe
24:55 | (New member) Raziel: why are you holding that broken plate like that?
25:01 | Eyes Nose and Mouth: I am scared can you hold us?
25:02 | (New member) Wayne Kerr: no we are brave dads!
25:03 | Voltage: beatani protects you
25:04 | (New member) Chloro [クロロ]: CHKN PTSD..
25:06 | Kaiser Kebab: I love you too! 
25:06 | M_: i'm a mythological deity
25:11 | Voltage: beatani is for protection
25:16 | (New member) david johnston: but you do scare us...
25:17 | (New member) Jackku Chan: Sometimes Beatani scares even herself...
25:21 | stuffed idiot: 🔫🐻‍❄ you are NOT afraid of Beatani ok?
25:24 | (New member) ThatVidyaGuy: Beatani is questioning dad with a broken plate shard in hand
25:36 | (New member) Rivicen: I'm bad at scary games. I get scared easily. I'm counting on you Beatani
25:58 | (New member) BasedBug: Where is /you/?
26:12 | (New member) Fake Name: Takeshi dad
26:12 | Shaddox: hello, I'm new here
26:17 | (New member) Jackku Chan: Shiverring? But it's shivering.. Bad Translation..
26:23 | (New member) Raziel: oi oi! coward boy!
26:29 | (New member) Fake Name: Hello new dad
26:30 | (New member) Mechanized Doge: I'm too coward to play scary games.
26:33 | (New member) TWAIN: stupid doors! won't open!
26:33 | (New member) Antonio Badilla: Try leaving
26:39 | Shaddox: your voice and pronunciations are amazing
26:44 | (New member) Mechanized Doge: good day
26:46 | (New member) Zhnigo: henmlo bear
26:51 | Voltage: shiversssss
26:57 | (New member) Megiddo: shibari? hnnn
27:00 | Eyes Nose and Mouth: 怖い猫は怖い人の別の言葉です
27:05 | (New member) Hanabi: shivering is the right word but it's spelled wrong
27:07 | (New member) Tachi: Shibari? :_sprdo:
27:16 | (New member) Fake Name: It's supposed to have 1 R, not 2 Rs
27:21 | (New member) Antonio Badilla: Try leaving
27:25 | stuffed idiot: the door, it's afraid
27:26 | (New member) The Flesh Is Weak: :_sprdo:oben boor:_sprdo:
27:27 | (New member) Raziel: burn the house down, problem solved
27:28 | (New member) Jackku Chan: Please don't bang on the door, it's very rude.
27:29 | Ark K.: lmao
27:31 | (New member) Stray Wolf: Shibuya Rin 
27:31 | klevly: how old is he? he looks 75
27:35 | (New member) Megiddo: this bear...
27:36 | (New member) Zhnigo: uh oh here we go
27:38 | (New member) Lagalith: :_sprdo::_sprdo::_sprdo:
27:38 | (New member) The Pope: Coward door
27:47 | Shaddox: PepeLaugh
27:56 | Ark K.: stuck already bea?
27:58 | stuffed idiot: impatient bear
28:03 | (New member) Steven Frati: Try front door.
28:08 | (New member) Mew: :_sprdo::_sprdo:
28:18 | (New member) Fake Name: Have you tried the front door
28:28 | LapanNaxela: Shibari with Beatani!
28:31 | (New member) Sjamsjam: Can we stab Takeshi? We don't need cowards in our party.
28:33 | (New member) The Flesh Is Weak: Takeshi must die:_yah:
28:45 | (New member) Raziel: lol
28:47 | (New member) The Pope: blate bloken, blain bloken:_sprdo:
28:49 | (New member) Fake Name: Welp
28:55 | (New member) Jackku Chan: Try back door
28:58 | (New member) Jackku Chan: ((Heh heh))
29:03 | (New member) BasedBug: Beatani's gonna break down these doors
29:22 | (New member) Fake Name: Have you looked at the stuff in Takeshi's room?
29:24 | (New member) Jackku Chan: Every time I see it it makes me laugh.
29:26 | Damn XD: that map is just a bunch of dicks drawn together, innit?
29:32 | (New member) LassesAffar: map seems like it's of the first floor
29:32 | (New member) Mew: :_nukutea:
29:54 | stuffed idiot: spooky chair
30:04 | Ark K.: surprised bear
30:06 | (New member) Fake Name: Spooked bear
30:06 | (New member) Jackku Chan: :_yah: Key!
30:13 | (New member) Jackku Chan: Lib laly
30:14 | (New member) BRAD AEON 720: don't forget to save
30:15 | (New member) Hanabi: library - ライブラリー
30:16 | Shaddox: libar
30:30 | Shaddox: lib laly
30:35 | (New member) Peer: save
30:39 | Ark K.: could it be that, beatani is a coward?
30:50 | (New member) Jackku Chan: Beatani.. Library...
30:51 | atikabubu: lie brary
31:01 | (New member) Nikodem Ossowski: Welcome to For My Family!
31:10 | (New member) Fake Name: Perfect
31:16 | (New member) TWAIN: would be a shame if someone brought an axe to these doors
31:22 | (New member) BasedBug: BUCKLE UP
31:25 | (New member) Peer: nice membership :_sprdo:
31:25 | (New member) LassesAffar: beatani scared?
31:25 | (New member) Zhnigo: ao oni kinda looks like yanderedev
31:28 | (New member) Raziel: welcome
31:28 | (New member) ThatVidyaGuy: Who's the coward now!
31:28 | (New member) Megiddo: hm? There was nothing there...
31:30 | (New member) Fake Name: Ohh boy
31:31 | (New member) CantDood: lmao
31:32 | (New member) Jackku Chan: The member is Ao Oni!??!
31:34 | (New member) The Flesh Is Weak: blue:_sprdo:
31:35 | (New member) nona: i didnt see anything
31:40 | (New member) Stray Wolf: yanderedev 
31:47 | (New member) Hanabi: coward bear?
31:47 | Aap Zehrsteurer: It's creepy music
31:48 | (New member) The Pope: Beatani is NOT a coward
31:49 | klevly: scaring music
31:51 | (New member) max r: it was blocked out by the member notification lol
31:55 | (New member) Fake Name: 気のせいだろう
31:56 | (New member) Steven Frati: Scaredy bear.
31:57 | klevly: coward bear
31:57 | stuffed idiot: "not a coward" yeah sure...
32:00 | Ark K.: sureee...
32:00 | (New member) クラガリ葉月: 鬼は外福は内!
32:05 | (New member) Stray Wolf: A oni 
32:05 | (New member) Nikodem Ossowski: impeccable timing
32:14 | Andrea Bromma: coward and fearful bear
32:18 | (New member) Heretic: Welcome to For Oil Balon!
32:22 | (New member) BRAD AEON 720: seeing things? didn't you take your meds today?
32:29 | (New member) Raziel: nice
32:30 | (New member) Jackku Chan: Ao obi :-DD :_sprdo::_sprdo:
32:31 | (New member) RBZE7: I kneel
32:31 | (New member) Shippo: based Oil Balon
32:35 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: Oil Balon!
32:35 | (New member) Zhnigo: based oil balon dad
32:35 | (New member) Megiddo: □ oil baron
32:35 | (New member) Peer: :_sprdo:
32:38 | R T: here we go
32:41 | NatrixNatrix: heretic the madlad did it
32:42 | (Verified, Moderator) Streamlabs: max just tipped $5.00 dayo!
32:44 | (New member) The Pope: Take the liberty of liberally checking the library
32:48 | (New member) Hikimouto: :_sprdo:
32:50 | (New member) TWAIN: BIG
32:52 | (New member) hohoemikuma: AAAA'
32:52 | atikabubu: PANIK
32:52 | AtomicBanana 55: kusa
32:55 | Voltage:  ahhhhh
32:57 | (New member) Zhnigo: nice juke
32:58 | (New member) BasedBug: Hahahahahaha
32:59 | (New member) Stray Wolf: ya be 
32:59 | Kaiser Kebab: brave the cowardly bear
32:59 | (New member) Peer: :_sprdo:
33:01 | stuffed idiot: He's blue dabadee
33:01 | (New member) The Pope: :_kita:
33:02 | Ark K.: scared bear
33:03 | (New member) RBZE7: Coward bear !
33:04 | Voltage: PROTECT USS
33:07 | R T: incredible!!
33:07 | (New member) The Flesh Is Weak: :_yah:
33:07 | klevly: don't worry beatani that's one of your dads
33:08 | (New member) LassesAffar: aooni looks like THIS MAN
33:09 | El Coyote: coward
33:09 | (New member) Fake Name: Lol
33:11 | Voltage: he’s blueeee
33:12 | Shaddox: wow, that was great
33:13 | (New member) クラガリ葉月: Not a coward?
33:18 | (New member) Stray Wolf: because
33:19 | (New member) Megiddo: Brave Beatani ran away.... bravely ran away, away.
33:23 | (New member) Jackku Chan: Cobard :DDD :_sprdo::_sprdo:
33:24 | Kaiser Kebab: Beatani the cowardly bear
33:25 | (New member) Mechanized Doge: Heretic welcome!
33:31 | (New member) Rye Mountain: He just wants to say Hi
33:34 | (New member) Takahama Nuuta: is it oni...?
33:35 | (New member) Jackku Chan: Remember to save Beatani!
33:38 | Kayihan: because the door doesnt like bears
33:43 | atikabubu: it's the wind kusa
33:47 | (New member) Stray Wolf: the Oni did 
33:48 | Voltage: dad was coming to hug you
33:50 | (New member) Lerelee: Welcome to For My Family!
33:54 | (New member) Peer: Sabe :_sprdo:
34:02 | (New member) BasedBug: Oni was taking a shower
34:04 | (New member) Steven Frati: Bathroom open so you can piss yourself.
34:07 | (New member) Fake Name: It's so you can use the restroom. How considerate
34:10 | (New member) Jackku Chan: Oni was taking a bath!
34:10 | (New member) RBZE7: :_oha::_dayo::_sprdo:
34:17 | Shaddox: :shelterin:
34:17 | Suukotto Funsha: No safe places
34:20 | (New member) nona: you can hide in cupboards
34:23 | stuffed idiot: advanced door opening technique
34:25 | (New member) max r: Check the toilet for some ramen
34:25 | A A: No panic room.
34:26 | (New member) ThatVidyaGuy: He just wants a bear hug.
34:32 | No Body: mmmh black water
34:44 | (New member) Stray Wolf: 4U 
34:47 | (New member) CantDood: civilized oni
34:59 | (New member) Zhnigo: product placement
35:00 | (New member) Jackku Chan: I think Beatani is too big to enter the computer but she's still there...
35:12 | (New member) The Flesh Is Weak: obey:_sprdo:
35:13 | (New member) Stray Wolf: ahhhh soap
35:13 | (New member) max r: Don't drop it!
35:14 | (New member) The Pope: Phillips head very cool, flat head very lame
35:22 | (New member) BRAD AEON 720: Phillips head isn't branding dumbass
35:23 | (New member) Fake Name: He just picks up anything huh
35:28 | (New member) Zhnigo: bear isn't afraid of soap unlike a certain dog
35:33 | (New member) Raziel: torx even better
35:34 | LapanNaxela: peropero soap
35:36 | No Body: peropero soap? ew
35:40 | (New member) max r: There should be some ramen in the toilet...
35:43 | (New member) Peer: liqueeeeed 🐍
35:47 | (New member) Mister Eko: Still lvl 1? You need to grind levels killing rats!
35:49 | (New member) Jackku Chan: BEATANI LEAVES THE TOILET SEAT UP
35:58 | (New member) Hanabi: you only peropero soap when you've been naughty and your mom catches you
35:58 | (New member) Jackku Chan: Oh my god..
35:59 | Kayihan: 液体石鹸
36:10 | (New member) Zhnigo: you get peropero'd
36:15 | Kayihan: 死んでるよ
36:15 | (New member) TWAIN: only one way to find out
36:16 | (New member) Raziel: he will ask for an autograph
36:16 | Nick Shrimpson: He peropero you
36:16 | stuffed idiot: he turns you blue
36:18 | Arcus crundelic: you get a hug
36:18 | (New member) Tachi: You get oni'd
36:19 | (New member) Antonio Badilla: He peroperos you
36:20 | R T: you get headpats
36:20 | (New member) Fake Name: Blue peropero
36:23 | Ark K.: you got pero pero'd
36:25 | (New member) Mew: :_yah:
36:28 | (New member) ThatVidyaGuy: You'll get hugged real hard
36:28 | Voltage: he eats you
36:31 | (New member) The Pope: Peropero'd
36:32 | (New member) Raziel: awayed
36:34 | (New member) Mastigos Wilkins: takeshi...
36:39 | (New member) BRAD AEON 720: were the takeshi now
36:40 | (New member) Stray Wolf: Takeshi is away
36:40 | (New member) nona: you can hide there when monster comes
36:44 | (New member) The Flesh Is Weak: Takeshi AWAY
36:56 | (New member) Fake Name: Twist: Takeshi is the Ao Oni
36:59 | (New member) scoutgamerfin: takeshi takeshine'd
36:59 | Shaddox: you become friends
37:13 | Ark K.: takeshi got pero pero'd by the oni
37:17 | (New member) Stray Wolf: I can explain by this picture 
37:28 | Voltage: what if one just wants a hug?
37:31 | (New member) BRAD AEON 720: takeshi forgot to take his meds
37:34 | (New member) Antonio Badilla: Oh yeah, she gets lost easily
37:36 | (New member) Zhnigo: Ayy Lmaoni
37:37 | (New member) Fake Name: たけ死んだ
37:41 | (New member) Raziel: takeshi's sleeping with the pepelonis now
37:46 | Voltage: oni wants a hug :DDDDD
37:53 | (New member) hohoemikuma: macarOni
38:08 | (New member) The Flesh Is Weak: oniichan's bedroom
38:14 | (New member) ThatVidyaGuy: No
38:17 | (New member) BasedBug: I'm too scared, please stop
38:20 | (New member) Jackku Chan: Tageshi Shidda :-DD :_sprdo::_sprdo:
38:21 | (New member) Megiddo: ready!
38:22 | stuffed idiot: quit stalling bear
38:25 | Ark K.: my bedroom
38:26 | (New member) Takahama Nuuta: go
38:31 | stuffed idiot: LOL
38:35 | (New member) TWAIN: that bedroom looked normal?
38:38 | (New member) Stray Wolf: go go go 
38:39 | (New member) クラガリ葉月: たけしなくなった!
38:39 | (New member) max r: Don't be such a coward, Bea!
38:40 | No Body: let's goooo?
38:42 | (New member) BRAD AEON 720: is (you) ready?
38:45 | (New member) TWAIN: did she get scared of a bed
38:45 | (New member) Jackku Chan: Beatani is a coward...
38:49 | (New member) LassesAffar: take死
38:52 | Suukotto Funsha: Fraidy Kuma
38:52 | AtomicBanana 55: Those were some really uncowardly screams.
38:57 | (New member) ThatVidyaGuy: a secret!
39:02 | Ark K.: what?
39:04 | Nick Shrimpson: 青いやつの匂いがする！
39:04 | (New member) BasedBug: Piano karaoke now?
39:05 | (New member) Raziel: bear vs demon
39:07 | (New member) CantDood: maybe Beatani isn't as fearless as I thought...
39:09 | (New member) Kofi: piano...
39:12 | (New member) Stray Wolf: need a code 
39:26 | MechAniki: cute and funny
39:31 | (New member) Mister Eko: fug :_sprdo:
39:31 | stuffed idiot: those are polar bear war cries not screams of terror
39:35 | (New member) Stray Wolf: chi
39:37 | klevly: ketchup
39:38 | (New member) Tachi: uwaaa
39:38 | (New member) Hanabi: m-maybe it's just ketchup
39:40 | (New member) The Flesh Is Weak: blob:_sprdo:
39:40 | (New member) Moeniki: hayai
39:40 | (New member) ThatVidyaGuy: F
39:40 | (New member) Mechanized Doge: yabe
39:41 | (New member) BRAD AEON 720: sorry I spilled some ketchup
39:41 | M_: vlad...
39:42 | (New member) BasedBug: OOP
39:44 | (New member) TWAIN: F
39:44 | Arcus crundelic: hug
39:45 | (New member) The Pope: :_kita:
39:45 | AtomicBanana 55: F
39:45 | (New member) Raziel: AWAY
39:45 | (New member) Stray Wolf: hayai
39:46 | (New member) Shippo: takeshinda
39:46 | stuffed idiot: LOOK OUT HE'S THERE
39:46 | (New member) Momiji Channel: F
39:48 | (New member) Rye Mountain: F
39:49 | klevly: F
39:49 | Ark K.: rip
39:50 | (New member) Mew: :_nukutea::_nukutea:
39:50 | (New member) Stray Wolf: F
39:51 | (New member) Mew: FG
39:51 | (New member) anonEDM: F
39:53 | (New member) Peer: F
39:56 | (New member) Jackku Chan: Pero perod
39:56 | Suukotto Funsha: And that's what happens
39:57 | (New member) Shippo: F
39:57 | (New member) Mechanized Doge: 心臓に悪い
39:57 | (New member) Raziel: F
39:59 | (New member) Fake Name: Beatani NO
40:00 | (New member) Chloro [クロロ]: F
40:01 | Ark K.: bea got peropero'd
40:01 | (New member) CantDood: cute squeak do it more!
40:01 | (New member) Shippo: :_kita:
40:02 | Voltage: ONI JUST WANTS A HUUGG
40:02 | (New member) JackOfAllBlades [VTuber] [Clipper] [Pogger]: Pero'd
40:03 | (New member) BasedBug: F
40:05 | (New member) Zhnigo: GABE OBER :_sprdo:
40:05 | Arcus crundelic: B
40:09 | (New member) max r: F
40:10 | (New member) Mechanized Doge: :_nukutea::_nukutea::_nukutea:
40:16 | (New member) ThatVidyaGuy: Pero pero'd to death
40:23 | klevly: scared bear
40:32 | (New member) hohoemikuma: drink water!
40:35 | (New member) Mister Eko: PRETTY FAIR
40:42 | (New member) Steven Frati: How can our daughter be so easily startled?
40:52 | (New member) Jackku Chan: Where'd you come from? Where'd you go? Where'd you come from cotton-eye Oni? 
40:54 | (New member) Zhnigo: bear rebooting
40:54 | (New member) BasedBug: Emergency shutdown
40:54 | major wow: rip
40:57 | (New member) Tachi: :_kita:
40:58 | (New member) Chloro [クロロ]: Break time
41:07 | (New member) hohoemikuma: bear.exe crashed
41:08 | (New member) Shippo: good stream, gg
41:11 | Ark K.: end stream?
41:20 | (New member) CantDood: already scared eeeehhhh
41:23 | (New member) Antonio Badilla: rate the stream
41:25 | (New member) クラガリ葉月: ベアタニ鬼隠しでした!
41:27 | (New member) Jackku Chan: Beatani was cuter than usual today bros
41:28 | (New member) Tianfang's Adventures: Spooked
41:29 | Voltage: loading bearrrrrr
41:34 | (New member) Fake Name: Ao out of ten
41:38 | klevly: ao-oni is onfe of your DADs
41:39 | (New member) Zhnigo: not as fun when you're the one getting peroperod
41:42 | (New member) The Pope: Bea needs to recharge her bravery now
41:45 | (New member) Mechanized Doge: cute bear / 10
41:48 | (New member) Raziel: I know it's 5:43, but maybe a beer is in order
41:48 | Voltage: bear is still streamingggg
41:51 | stuffed idiot: damn I can't believe she beat the game in 40 minutes
41:54 | stuffed idiot: that was crazy
41:59 | Voltage: bear will hug him
42:02 | (New member) anonEDM: bear scare
42:03 | (New member) Zhnigo: Rate the stream bros...
42:06 | (New member) Fake Name: Ao Bea
42:08 | (New member) Steven Frati: rebooging:_sprdo:
42:08 | (New member) TWAIN: smug bear
42:08 | Voltage: bear will give a hug to oni
42:09 | Ark K.: bea did you wet yourself?
42:10 | (New member) BasedBug: We're good!
42:11 | (New member) Mister Eko: AO-ONI AWAY
42:11 | (New member) LassesAffar: beaRTAni
42:15 | (New member) Rye Mountain: Ohadayo!
42:15 | stuffed idiot: おはだよ！
42:15 | (New member) The Flesh Is Weak: Bea bee:_sprdo:
42:15 | (New member) Zhnigo: ohadayooo
42:16 | (New member) Antonio Badilla: :_oha::_dayo:
42:17 | (New member) gyroninja: Welcome back
42:17 | Arcus crundelic: ohadayo!
42:18 | (New member) Raziel: □
42:18 | (New member) Peer: :_oha::_dayo:
42:18 | Voltage: bear is eating i think
42:20 | (New member) max r: OHA DAYO
42:20 | (New member) RBZE7: Ohadayo !
42:21 | (New member) Sjamsjam: Finally time for the stream, I've been waiting!
42:21 | (New member) Takahama Nuuta: :_oha::_dayo:□:_bea:
42:22 | (New member) Kofi: :_oha::_dayo:
42:24 | (New member) Shippo: :_oha::_dayo:
42:24 | (New member) Margrave: :_oha::_dayo::_sprdo:...
42:25 | (New member) ThatVidyaGuy: :_oha::_dayo:
42:26 | klevly: GOOD MORNING BEA
42:26 | (New member) gyroninja: :_oha::_dayo:
42:27 | (New member) The Pope: :_oha::_dayo::_bea:
42:27 | (New member) Steven Frati: :_oha::_dayo:
42:28 | (New member) Kyle: :_oha::_dayo:
42:28 | (New member) Zhnigo: right on time for stream start!
42:30 | (New member) Rye Mountain: You are very late, but it's ok
42:31 | (New member) Peer: Bea is restarted
42:31 | Mizuki Arisu: Ohadayo! Glad I just managed to catch the start of the stream!
42:32 | (New member) クラガリ葉月: Feeling a strange sense of deja vu
42:32 | M_: imfine thank you
42:32 | (New member) Chloro [クロロ]: Ohadayo!
42:33 | (New member) Fake Name: Good morning Bea
42:33 | (New member) Raziel: Re:zero
42:33 | (New member) BRAD AEON 720: Oh great I didn't miss the stream
42:35 | (New member) Hanabi: am I stuck in a time loop?
42:37 | stuffed idiot: 🐻‍❄🍀 time for a fun non-scary baby game!
42:38 | (New member) TWAIN: :_oha::_dayo::_sprdo:
42:40 | (New member) LassesAffar: :_oha::_dayo:
42:43 | (New member) Antonio Badilla: 40 minutes late, why?
42:45 | (New member) Jackku Chan: Wow! It's Beatacoward!
42:46 | (New member) Momiji Channel: :_oha::_dayo::_kita:
42:48 | (New member) Sjamsjam: Hopefully Bea doesn't make any silly mistakes with the name screen, that'd be silly
42:50 | Voltage: OHADAYO
42:51 | (New member) BasedBug: I've never seen it, first time!
42:53 | (New member) Fake Name: I do know the game
42:53 | (New member) Steven Frati: Beatani 45 minutes late to her own stream!
42:53 | Yamoyashi: beatani it's almost 6am in 日本
42:54 | (New member) Mister Eko: RATE THE STREAM :_sprdo:
42:55 | (New member) ThatVidyaGuy: Bros.... The time loops
42:59 | (New member) LassesAffar: This game is scarier than roller coasters
42:59 | Vitz: OHADAYO
43:02 | Ark K.: didn't know bea is a coward
43:06 | (New member) BasedBug: Another break?
43:08 | (New member) Megiddo: lol
43:08 | (New member) hohoemikuma: hayai
43:09 | (New member) Fake Name: Lol
43:09 | El Coyote: Coward bear
43:10 | (New member) Tianfang's Adventures: Surprise
43:11 | AtomicBanana 55: F
43:11 | (New member) RBZE7: hahahaha
43:12 | (New member) The Pope: :_kita:
43:12 | (New member) Moeniki: 草
43:12 | (New member) Stray Wolf: lol
43:13 | (New member) Chloro [クロロ]: lmao
43:15 | (New member) ThatVidyaGuy: another break!
43:16 | klevly: GOOD NIGHT BEA
43:16 | (New member) gyroninja: Hard game
43:18 | (New member) skrong: bea baby...
43:20 | (New member) Hanabi: NOT a coward bear!
43:23 | (New member) Mister Eko: BACK :_sprdo:
43:25 | (New member) The Flesh Is Weak: :_oha::_dayo::_sprdo:
43:25 | (New member) HeavyD: :_sprdo:
43:28 | (New member) Zhnigo: deja vu?
43:32 | (New member) CantDood: didn't know polar bears screamed that loud
43:36 | (New member) RBZE7: it seems I can't alt tab this stream for even a second
43:40 | stuffed idiot: easy
43:51 | (New member) Mister Eko: >First time >21 minutes already
43:52 | (New member) The Flesh Is Weak: :_yah::_sprdo:
43:52 | (New member) ThatVidyaGuy: run!
43:53 | No Body: え!?
43:56 | (New member) Mister Eko: AWAY
44:07 | (New member) Jackku Chan: Safe!
44:15 | (New member) Tianfang's Adventures: Bad room
44:15 | (New member) ThatVidyaGuy: AWAY
44:17 | (New member) hohoemikuma: TASUKETEEE
44:17 | (New member) Zhnigo: AWAY!
44:19 | (New member) Megiddo: Oni can't use door?
44:19 | No Body: nice!
44:21 | Voltage: he just wants a hug how bad would it be?
44:27 | Ark K.: fast bear
44:43 | (New member) LassesAffar: we did it dads, we beat the ao oni
44:44 | Shaddox: She doesn't know:goodvibes:
44:46 | (New member) The Pope: Bea HAYAI
45:00 | (New member) Fake Name: The only winning move is not to play
45:24 | (New member) The Pope: Just stay there forever
45:24 | (New member) Jackku Chan: That's a coward place, Beatani.
45:26 | Arcus crundelic: takesh place
45:27 | (New member) Raziel: closeted
45:29 | (New member) BasedBug: That's the Takeshi strategy, don't be a cowward
45:33 | (New member) hohoemikuma: no you will become hikikomori 
45:34 | stuffed idiot: become a NEET in the closet
45:35 | (New member) Hanabi: closet is nukumority
45:35 | (New member) The Flesh Is Weak: coward
45:36 | (New member) Megiddo: broom closer ending
45:39 | (New member) CantDood: only cowards go there bea
45:41 | (New member) Fake Name: That's the coward's way out
45:41 | Ark K.: yes if you're a coward.
45:50 | (New member) Mister Eko: Takuro you fool
45:51 | Akka Oni: Oh, seems okay
45:52 | Kaiser Kebab: Get in the closet, save and close the stream
45:56 | (New member) Fake Name: I DON'T TRUST HIM
46:04 | stuffed idiot: clumsy Takuro
46:24 | (New member) Jackku Chan: Taguro gaggoi! :_sprdo:
46:38 | (New member) scoutgamerfin: there is no exit
46:43 | (New member) Fake Name: Bust the door down
46:50 | (New member) BRAD AEON 720: I'm sorry I can't stay awake any longer. good night.
46:54 | klevly: Trapped with dads
47:13 | Ark K.: beatani, is takuro an ikemen?
47:16 | (New member) Fake Name: RIP Takuro
47:16 | (New member) CantDood: the internet seems like a scary place
47:22 | (New member) Rye Mountain: Nice door
47:23 | (New member) TWAIN: quality door
47:24 | stuffed idiot: real fake doors
47:24 | (New member) Zhnigo: doorn't
47:33 | Mizuki Arisu: Ao Oni is an ikemen
47:35 | (New member) ThatVidyaGuy: fake door
