-1:26:49 | Aggressive Quack: Are bear is dedicated
17:33 | Peer: 🧨🐻‍❄🧨
17:33 | Suukotto Funsha: 🧨🐻‍❄🧨
17:34 | imalittle cupcake: 🎉
17:35 | Ikxi: 🎶🐻‍❄🎶
17:36 | Bob: 🎉🐻‍❄🎉
17:36 | gyroninja: 2k subs endurance karoke stream
17:37 | Zeng: 🐻‍❄💕
17:37 | Shippo: she started singing and we're back at 2k
17:38 | Shippo: pottery
17:38 | ThatVidyaGuy: 🔦🐻‍❄🔦 🧨🐻‍❄🧨
17:39 | Shippo: 🧨🐻‍❄🧨
17:41 | Rodolfo, o geriatra: 🧨🐻‍❄🧨
17:43 | Aggressive Quack: 🥳🎉 
17:47 | Kofi: 🧨🐻‍❄🧨
17:47 | hohoemikuma: yah!! 🐻‍❄🧨
17:48 | ユーネ / Yuune: かわいい
17:50 | Jackku Chan: 🎉🎉🎉🎉
17:50 | Rodolfo, o geriatra: 🧨🐻‍❄🧨
17:54 | Ark K.: 🧨🐻‍❄️🧨
17:54 | Ikxi: nice movements
17:57 | Momiji Channel: 🧨🐻‍❄🧨
17:57 | BasedBug: YAAAAAAAAAH
18:00 | Rye Mountain:  🍀🐻‍❄🍀
18:00 | Verijero: fiesta
18:02 | Ikxi: looks fun! 🎶🐻‍❄🎶
18:02 | Shippo: yah for the chat not banning people anymore 🧨🐻‍❄🧨
18:06 | Suukotto Funsha: Cute
18:07 | SpaceTalon: YaY
18:08 | imalittle cupcake: 🎉🎉🎉🎉
18:09 | Stray Wolf: :yougotthis::yougotthis:
18:12 | Lord NAETO: 🧨🐻‍❄🧨
18:12 | Shippo: 🍀🍀🍀🍀🍀🍀🍀
18:15 | RBZE7: 🧨🐻‍❄🧨
18:16 | Voltage: 🎤🍀🐻‍❄️🍀🍀🐻‍❄️🍀🍀
18:17 | Mister Eko: SOUL
18:18 | Stray Wolf: 🧨🐻‍❄🧨
18:19 | (Verified, Moderator) Streamlabs: Raziel just tipped $100.00 dayo!
18:21 | Verijero: 🍀🍀🍀🍀🍀🍀
18:25 | Ikxi: 🎶🐻‍❄🎶
18:26 | (Verified, Moderator) Streamlabs: Megiddo just tipped $20.00 dayo!
18:27 | BasedBug: LETS GOOOOOOOOOO DONATION
18:27 | Anakincho: YAAh 🧨🐻‍❄🧨
18:30 | ThatVidyaGuy: 🍀🧨🐻‍❄🧨 🍀🔦🐻‍❄🔦🍀
18:33 | Tachi: 🎶🐻‍❄🎶🐻‍❄🎶
18:33 | Ark K.: omg
18:35 | Voltage: singin BEARRRR
18:35 | Shippo: 🍀🧨🐻‍❄🧨🍀
18:41 | Bob: 🍀🐻‍❄🎉
18:44 | imalittle cupcake: Let's fucking goooooo 🎉
18:45 | Hanabi: 🧨🐻‍❄🧨
18:47 | Shippo: 🍀🧨🐻‍❄🧨🍀
18:50 | Rye Mountain: 🍀🐻‍❄🍀
18:54 | Sunspots: 🍀🍀🍀🐻‍❄️🍀🍀🍀
18:57 | Voltage: 🍀🐻‍❄️🍀🐻‍❄️🍀🐻‍❄️🍀🐻‍❄️🍀
18:59 | estratos13: 🍀🧨🐻‍❄🧨🍀
19:00 | hohoemikuma: 🍀🐻‍❄🍀🎉
19:08 | Tachi: 🐻‍❄️🍀🐻‍❄️🍀
19:12 | Shippo: 🍀🧨🐻‍❄🧨🍀
19:16 | Lord NAETO: 🍀🧨🐻‍❄🧨🍀
19:22 | Ark K.: 🍀🐻‍❄️🍀
19:23 | BasedBug: Congratulations!
19:27 | Shippo: 🍀🧨🐻‍❄🧨🍀
19:27 | Anakincho: 🍀🍀🍀
19:28 | imalittle cupcake: I love this bear!
19:30 | StrangerSeen: 🧨🐻‍❄🧨
19:31 | max r: 🎉🎉🎉🎉🎉
19:32 | Aggressive Quack: 🍀 🐻 Party time
19:33 | Ikxi: 🎶🐻‍❄🎶
19:34 | Jackku Chan: Yay party 🎉🎉🎉🎉
19:36 | Nasty Yukari: did you say party???
19:38 | Suukotto Funsha: But it's 2K party time
19:39 | Lord NAETO: 🍀🧨🐻‍❄🧨🍀
19:39 | Tachi: ️🍀🐻‍❄️🍀 Party
19:41 | Lagalith: Yah!
19:42 | BasedBug: 🎉🎉🎉🎉🎉 SMALL PARTY
19:44 | Bob: 🍀🐻‍❄🎉
19:45 | ThatVidyaGuy: You reached 2k subs during the song!
19:50 | Ikxi: 🍀🎶🐻‍❄🎶🍀
19:50 | Mister Eko: ❤❤❤❤❤
19:50 | thelastshinobi56: 🥐🥐
19:51 | Voltage: MAGIC SINGIN BROUGHT THE SUBSCRIBER COUNT BACK UP TO 2K
19:51 | Aggressive Quack: 🥳
19:52 | Monster hmc: yah
19:53 | max r: Mini Party 🎉
19:53 | Shippo: 🍀🧨🐻‍❄🧨🍀
19:53 | imalittle cupcake: Based! 🎉
19:53 | Rye Mountain: 🍀🐻‍❄🍀
19:54 | Peer: 🍀🧨🐻‍❄🧨🍀
19:58 | Stray Wolf: party time 
19:59 | LoneRanger25: YAH
20:05 | Voltage: 🥳🎉🥳🎉🥳🎉 partyyyyyy
20:06 | imalittle cupcake: We got to 2k again!
20:09 | Jackku Chan: Tsk, she caught us.
20:10 | Shippo: 888888888888888888
20:11 | Verijero: yah
20:14 | BasedBug: Thank you for all of your streams!
20:15 | hohoemikuma: yah!
20:17 | (Verified, Moderator) Streamlabs: Kyle just tipped $5.00 dayo!
20:17 | Ikxi: how long are you gonna stream today?
20:18 | Ark K.: congrats on 2k subs
20:20 | Megiddo: great song!
20:21 | あれく: cute singing bear
20:22 | Zeng: congratulations!
20:22 | Peer: congrats with 2k!
20:23 | SuluX: +
20:25 | SuluX: yaah
20:27 | ShadySheikah: Congratulations on 2k! 🎉
20:28 | pakkanen: How does it feel now?
20:30 | Aggressive Quack: Im hyped for it!
20:31 | imalittle cupcake: Thank you for streaming, based bear
20:32 | Tachi: Congratulations!
20:32 | ユーネ / Yuune: omedetou!
20:36 | RBZE7: thanks for the cute stream !
20:36 | max r: it's back to 2k!!!
20:40 | Shippo: 2k is now official, based
20:42 | Nasty Yukari: congratulations again!!!!
20:43 | BasedBug: CONGRATULATIONS!
20:45 | Anakincho: Very nice.
20:45 | Suukotto Funsha: Thank you for the stream. Looking forward to Party Time next week
20:49 | Voltage: congrats again!!!!!!!!!!
20:49 | ThatVidyaGuy: Congratulations on hitting 2k again!
20:52 | sp33d4l0l: congrats on 2k again
20:56 | Shippo: just one karaoke song to reach the milestone, based bokukko bear
20:58 | BasedBug: It's a joke, yo
20:58 | Margrave: Congrats Beatani 
21:00 | Anakincho: Is joke men
21:01 | Aggressive Quack: Today is a party 🥳
21:02 | Voltage: mini karaoke 😍🎤
21:02 | max r: no it's actually 2k again lol
21:05 | Sheep: joke stream rip
21:11 | Voltage: partyyyyyy
21:12 | BasedBug: SHE DID IT AGAIN
21:16 | Verijero: 888888888
21:17 | Bob: 🍀🐻‍❄🎉
21:20 | Stray Wolf: omedetou 
21:21 | Anakincho: 👏👏
21:23 | Aggressive Quack: 👏
21:25 | CommanderMichael: yay! omedetou
21:25 | Stray Wolf: 88888 
21:26 | Ark K.: omedetooo
21:26 | Sunspots: congrats!
21:26 | estratos13: nice
21:26 | Mister Eko: おめでとう
21:26 | Jackku Chan: Singing saved it
21:27 | king Crimson: proud of my daughter!
21:28 | CommanderMichael: 👏
21:28 | Question Box: OOOOOOOOOOOOOOOOOOOH
21:28 | Nasty Yukari: 88888
21:31 | Alex santos: wooooooo!
21:31 | estratos13: :elbowcough::elbowcough:
21:33 | david johnston: yatta!
21:33 | Angius: 🎉🎉🎉
21:35 | Peer: oh, i'll have vacation next week, nice-nice
21:37 | imalittle cupcake: Our daughter is invincible!
21:37 | Voltage: singing bear does wonders!
21:40 | Ikxi: practice is important!
21:40 | SpaceTalon: bye bye
21:43 | BasedBug: Bea bea!
21:44 | max r: back to 2k already! strong daughter!
21:46 | Jackku Chan: Beatani is going to practice by sleeping 12h!
21:46 | ThatVidyaGuy: Bye!
21:47 | Ikxi: thank you for the fun 😺
21:47 | Bob: 👋🐻‍❄
21:55 | Peer: thank you!
21:56 | Voltage: bye bearrr!!
21:57 | Aggressive Quack: Later!
21:57 | max r: have a good sleep
22:01 | Angius: Bea bea! 🤎🐻
22:01 | Shippo: bea bea!
22:01 | Margrave: Ja ne
22:03 | CommanderMichael: bye~~
22:04 | Ikxi: oyasumi
22:04 | Nasty Yukari: thank you!
22:06 | Suukotto Funsha: Thank you daughter
22:09 | Ark K.: bye bear
22:12 | estratos13: thnak you 
22:21 | BasedBug: /YAH/
22:23 | rev: bye
22:30 | Sunspots: bye~
22:33 | Raziel: 👍
22:34 | hohoemikuma: croquette party
22:36 | あれく: bye bye
22:37 | ユーネ / Yuune: cute bear
22:42 | Jackku Chan: Lets all save our money
22:46 | SpaceTalon: bye bye 😺
22:47 | My wife left me: bye bye
22:52 | Voltage: chad raziel
22:53 | (Verified, Moderator) Streamlabs: max just tipped $5.00 dayo!
22:55 | Ikxi: croquette party I just read, that sounds amazing
23:05 | BasedBug: Work hard, save your money, and get ready to support her for the big party
23:09 | Jackku Chan: No.. the savings...
23:30 | Ikxi: I will save my money for keychains!
23:34 | david johnston: save money for the beatani merch hopefully soon
23:35 | Megiddo: yah~
23:53 | imalittle cupcake: Beatani merch...
23:59 | Voltage: yah bear
24:06 | max r: @My wife left me sorry about that
24:07 | CommanderMichael: save money for merch and future stream bois
24:12 | Aggressive Quack: Gotta save money for both next week and buying 5 beartani shirts
24:42 | Robbie TR: Damn, missed the 2000 stream, almost missed this one. Congratulations Beatani 
24:49 | BasedBug: Have a good day and congratulations!
24:50 | Ikxi: it's called an investment
24:57 | Jackku Chan: It was really fun!
25:02 | max r: the 2,000 🎉next week!
25:04 | Voltage: have a good day bear!
25:09 | Sheep: i cant wait too
25:09 | Absolute Link: thank you, see you next stream
25:22 | imalittle cupcake: The singing healed dad's heart. Great prank
25:35 | Samuel Won: hi 👋
25:42 | Suukotto Funsha: Have a nice day Beatani and congratulations once more
25:48 | RBZE7: bea bea !
25:48 | Jackku Chan: Bea beaa
25:48 | BasedBug: I loved this, bye bye!
25:48 | Kyle: Bear bear!
25:49 | Peer: bea bea
25:49 | ユーネ / Yuune: bear bear
25:50 | Rye Mountain: Thanks for doing this short stream, it was nice
25:50 | Momiji Channel: bea bea
25:50 | Suukotto Funsha: Bea Bea~
25:51 | Tianfang's Adventures: bye bye
25:51 | Aggressive Quack: bye bye!
25:52 | Stray Wolf: mata ne 
25:52 | Shippo: bea bea!
25:52 | CommanderMichael: bye~~~~
25:53 | Tachi: Byebyeee
25:53 | Rye Mountain: Bea bea
